ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
625939774,0.0,31DEC33,65.0,0.0,15.0,64980.0,No,240241.0,Yes,0,Masters,Professional,20.0,Private,10950.0,1.0,Sports Car,yes,5914.0,3,No,4.0,99.81,19.0,0,Highly Urban/ Urban
790529683,0.0,14APR55,44.0,0.0,10.6,219768.0,No,0.0,z_No,0,PhD,Manager,40.0,Commercial,29100.0,1.0,Panel Truck,yes,3348.0,2,No,5.0,6916.0,19.0,1,Highly Urban/ Urban
206196303,0.0,25AUG64,35.0,2.0,13.0,58228.0,Yes,0.0,z_No,1,High School,Professional,30.0,Private,12460.0,4.0,Minivan,no,0.0,0,No,0.0,4522.0,7.0,1,Highly Urban/ Urban
14251930,1.0,09SEP60,39.0,2.0,14.0,36532.0,No,136701.0,Yes,0,High School,Clerical,32.0,Private,5150.0,1.0,Pickup,no,0.0,0,No,4.0,106.03,5.0,0,Highly Urban/ Urban
677401187,0.0,10DEC52,46.0,0.0,8.0,39238.0,No,180762.0,Yes,0,Bachelor,Clerical,39.0,Commercial,11570.0,6.0,Pickup,yes,0.0,0,No,0.0,92.38,12.0,0,Highly Urban/ Urban
525331193,0.0,29APR51,48.0,0.0,13.0,96479.0,No,287237.0,z_No,1,Masters,Manager,27.0,Private,15950.0,9.0,SUV,no,0.0,0,No,0.0,108.61,21.0,0,Highly Urban/ Urban
757926405,0.0,28APR55,44.0,0.0,13.0,21789.0,No,0.0,z_No,1,High School,Professional,35.0,Private,17930.0,6.0,SUV,no,4824.0,2,No,0.0,3694.0,8.6,1,Highly Urban/ Urban
941629663,0.0,20DEC58,40.0,3.0,14.0,18886.0,No,148097.0,Yes,1,High School,Home Maker,26.0,Private,7390.0,11.0,Sports Car,no,0.0,0,No,2.0,7205.0,6.0,1,Highly Urban/ Urban
461007416,0.0,15JAN48,51.0,0.0,12.0,50991.0,No,173234.0,Yes,0,High School,Blue Collar,41.0,Commercial,11700.0,1.0,Pickup,yes,0.0,0,No,0.0,91.9,7.0,0,Highly Urban/ Urban
718173217,0.0,26JUN42,57.0,0.0,11.0,186610.0,No,508282.0,Yes,1,PhD,Doctor,39.0,Private,12800.0,1.0,Minivan,no,0.0,0,No,0.0,98.98,18.0,0,Highly Urban/ Urban
649910425,0.0,23AUG69,30.0,0.0,9.0,31374.0,No,0.0,z_No,1,High School,Clerical,54.0,Commercial,32820.0,1.0,Van,no,0.0,0,Yes,0.0,104.64,1.0,0,Highly Rural/ Rural
647719405,0.0,21DEC41,57.0,2.0,17.0,76123.0,No,287747.0,Yes,1,High School,Blue Collar,28.0,Commercial,14810.0,1.0,SUV,no,0.0,0,Yes,0.0,2870.0,8.0,1,Highly Urban/ Urban
599358562,0.0,24MAR45,54.0,0.0,12.0,157057.0,No,0.0,z_No,1,Masters,Manager,21.0,Private,23440.0,1.0,Minivan,no,0.0,0,No,0.0,106.08,13.0,0,Highly Urban/ Urban
28899891,2.0,07MAY56,43.0,2.0,11.0,98429.0,No,260696.0,Yes,1,High School,Blue Collar,35.0,Commercial,5800.0,1.0,SUV,no,0.0,0,No,0.0,107.39,7.0,0,Highly Rural/ Rural
594117257,0.0,06NOV64,35.0,2.0,14.0,76488.0,No,233303.0,Yes,1,High School,Clerical,43.0,Private,12650.0,4.0,Minivan,no,0.0,0,No,2.0,94.76,9.0,0,Highly Urban/ Urban
386116773,2.0,25APR54,45.0,2.0,11.0,102264.0,Yes,0.0,z_No,1,Bachelor,Professional,14.0,Private,16230.0,3.0,Minivan,no,8132.0,2,No,3.0,110.82,7.0,0,Highly Urban/ Urban
853890650,0.0,11NOV50,49.0,0.0,7.0,226422.0,No,550607.0,Yes,0,PhD,Manager,52.0,Commercial,29040.0,6.0,Panel Truck,no,0.0,0,Yes,0.0,98.36,9.0,0,Highly Urban/ Urban
907859516,0.0,15JUL69,30.0,2.0,12.0,61164.0,No,196346.0,Yes,1,High School,Blue Collar,47.0,Private,21410.0,4.0,SUV,no,0.0,0,Yes,0.0,96.91,10.0,0,Highly Rural/ Rural
863217470,0.0,22APR58,41.0,2.0,13.0,50542.0,No,197090.0,Yes,1,High School,Blue Collar,37.0,Commercial,29870.0,17.0,Minivan,no,40450.0,2,Yes,0.0,97.29,1.0,0,Highly Urban/ Urban
523185569,0.0,18JUN50,49.0,0.0,12.0,116040.0,No,274423.0,Yes,1,Bachelor,Professional,52.0,Commercial,28850.0,1.0,Pickup,no,0.0,0,No,1.0,95.73,13.0,0,Highly Urban/ Urban
775278706,0.0,20MAY49,50.0,0.0,3.0,87719.0,No,0.0,z_No,0,Bachelor,Blue Collar,20.0,Commercial,15360.0,4.0,Minivan,no,0.0,0,No,0.0,104.05,12.2,0,Highly Urban/ Urban
733744023,0.0,01MAY48,51.0,1.0,11.0,66501.0,No,197809.0,Yes,1,Bachelor,Professional,42.0,Commercial,13250.0,1.0,Pickup,no,7049.0,2,No,7.0,90.49,14.0,0,Highly Urban/ Urban
193827929,0.0,25JUL46,53.0,0.0,13.0,95455.0,No,0.0,z_No,1,Bachelor,Professional,5.0,Private,18550.0,13.0,Minivan,no,9969.0,1,No,0.0,106.66,8.0,0,Highly Urban/ Urban
213626892,2.0,18FEB59,40.0,3.0,0.0,0.0,Yes,66506.0,z_No,1,High School,Home Maker,38.0,Private,2670.0,1.0,Sports Car,no,0.0,0,No,0.0,124.19,1.0,0,Highly Rural/ Rural
283162482,0.0,24JAN38,61.0,0.0,9.0,59563.0,No,233352.0,Yes,0,Bachelor,Professional,18.0,Private,9470.0,6.0,SUV,yes,35070.0,2,Yes,0.0,4447.0,11.0,1,Highly Urban/ Urban
153085416,0.0,06JAN47,52.0,0.0,11.0,63967.0,No,246870.0,z_No,0,Bachelor,Manager,38.0,Commercial,20630.0,6.0,Van,yes,2088.0,4,No,3.0,97.8,9.0,0,Highly Urban/ Urban
761909052,0.0,27NOV57,41.0,0.0,13.8,27907.0,No,152144.0,z_No,1,High School,Home Maker,40.0,Private,14500.0,7.0,Minivan,no,0.0,0,No,0.0,104.63,6.0,0,Highly Rural/ Rural
857836701,0.0,03MAR51,48.0,0.0,6.0,29523.0,No,158702.0,Yes,0,High School,Clerical,35.0,Private,9830.0,1.0,Minivan,no,0.0,0,No,1.0,103.96,1.0,0,Highly Urban/ Urban
695733470,0.0,02MAY57,42.0,2.0,10.0,80054.0,Yes,0.0,z_No,1,High School,Professional,5.0,Private,11110.0,1.0,SUV,no,0.0,0,No,1.0,109.55,10.0,0,Highly Rural/ Rural
584134783,0.0,20DEC47,51.0,0.0,11.0,52967.0,No,0.0,z_No,1,High School,Blue Collar,11.0,Commercial,11900.0,7.0,SUV,no,0.0,0,Yes,1.0,1937.0,1.0,1,Highly Urban/ Urban
598980911,0.0,02NOV48,51.0,0.0,0.0,0.0,No,85559.0,Yes,1,High School,Home Maker,47.0,Private,6600.0,4.0,SUV,no,0.0,0,No,0.0,124.24,7.0,0,Highly Rural/ Rural
370622275,0.0,22MAR45,54.0,0.0,8.0,77051.0,No,0.0,z_No,0,Bachelor,Blue Collar,11.0,Commercial,14610.0,10.0,Minivan,yes,0.0,0,No,0.0,99.82,7.6,0,Highly Urban/ Urban
349489914,0.0,15NOV40,59.0,0.0,14.0,89608.8,No,268617.0,Yes,0,PhD,Manager,35.0,Commercial,18560.0,1.0,Van,yes,0.0,0,No,1.0,94.58,14.0,0,Highly Urban/ Urban
830015365,0.0,06DEC49,49.0,0.0,14.0,116587.0,No,319596.0,Yes,1,Bachelor,Blue Collar,45.0,Commercial,30520.0,1.0,Pickup,no,8514.0,1,No,6.0,4431.0,12.0,1,Highly Urban/ Urban
555350392,0.0,29JUL59,40.0,0.0,0.0,0.0,No,0.0,Yes,0,High School,Student,27.0,Private,8380.0,7.0,Pickup,yes,1343.0,1,No,1.0,107.1,1.0,0,Highly Urban/ Urban
128385728,0.0,28DEC59,39.0,3.0,13.4,11009.0,Yes,0.0,z_No,1,High School,Clerical,41.0,Private,6500.0,10.0,SUV,no,0.0,0,Yes,0.0,122.04,1.8,0,Highly Rural/ Rural
877546076,0.0,30AUG46,53.0,0.0,0.0,0.0,No,66839.0,Yes,1,High School,Home Maker,6.0,Private,15440.0,9.0,SUV,no,47414.0,1,Yes,0.0,118.11,1.0,0,Highly Urban/ Urban
945912532,0.0,22DEC52,46.0,0.0,12.0,51225.0,No,129042.0,z_No,1,High School,Clerical,48.0,Private,19280.0,4.0,Sports Car,no,0.0,0,No,0.0,105.86,1.0,0,Highly Urban/ Urban
351251758,0.0,03AUG62,37.0,3.0,13.0,39923.0,No,133822.0,Yes,0,High School,Blue Collar,5.0,Commercial,16530.0,6.0,Van,yes,10546.0,3,No,2.0,104.57,1.0,0,Highly Urban/ Urban
386659377,0.0,02NOV69,30.0,2.0,13.2,134792.0,Yes,304438.0,z_No,1,Bachelor,Blue Collar,28.0,Commercial,23840.0,4.0,SUV,no,0.0,0,Yes,0.0,100.26,9.0,0,Highly Urban/ Urban
183266180,0.0,21JUN62,37.0,2.0,9.0,30287.0,No,174483.0,Yes,1,High School,Blue Collar,31.0,Commercial,17580.0,1.0,SUV,no,10205.0,2,No,2.0,100.42,1.0,0,Highly Urban/ Urban
233080640,0.0,07SEP64,35.0,0.0,4.0,60075.0,No,184673.0,z_No,1,Masters,Lawyer,16.0,Private,7510.0,10.0,Sports Car,no,51593.0,1,Yes,3.0,109.18,18.0,0,Highly Urban/ Urban
466204414,1.0,22AUG57,42.0,1.0,11.0,52898.0,Yes,0.0,z_No,0,High School,Blue Collar,19.0,Commercial,26620.0,1.0,Panel Truck,yes,3950.0,3,No,6.0,2040.0,1.0,1,Highly Urban/ Urban
898257121,0.0,07JUN43,56.0,0.0,9.8,44259.0,No,183641.0,Yes,1,Masters,Lawyer,27.0,Private,11530.0,10.0,SUV,no,0.0,0,No,0.0,108.31,11.0,0,Highly Rural/ Rural
289235850,0.0,22JUN41,58.0,0.0,13.0,69214.0,No,225537.0,Yes,1,PhD,Home Maker,43.0,Commercial,33750.0,6.0,Panel Truck,no,6016.0,1,No,5.0,95.72,18.0,0,Highly Urban/ Urban
533416676,0.0,24NOV48,50.0,0.0,12.0,107047.0,No,290830.0,z_No,1,Bachelor,Manager,27.0,Private,19650.0,4.0,Sports Car,no,0.0,0,No,0.0,103.19,14.0,0,Highly Urban/ Urban
595400901,0.0,17AUG53,46.0,0.0,11.0,16369.0,No,129084.0,z_No,1,High School,Home Maker,22.0,Private,7740.0,6.0,Sports Car,no,0.0,0,No,0.0,105.28,9.0,0,Highly Rural/ Rural
616164342,0.0,13FEB43,56.0,0.0,12.0,97775.0,No,325479.0,Yes,1,Masters,Lawyer,38.0,Private,22450.0,3.0,Pickup,no,0.0,0,No,0.0,95.26,9.0,0,Highly Urban/ Urban
235509680,0.0,08JUL60,39.0,0.0,13.0,36241.0,No,167608.0,Yes,0,Bachelor,Manager,23.0,Private,9780.0,4.0,Pickup,yes,4253.0,2,No,0.0,104.1,1.0,0,Highly Urban/ Urban
865506592,0.0,06APR58,41.0,2.0,12.0,1954.0,No,98325.0,Yes,1,High School,Home Maker,69.0,Private,5800.0,1.0,Sports Car,no,0.0,0,No,4.0,117.23,3.0,0,Highly Urban/ Urban
881032817,0.0,25DEC52,46.0,0.0,11.0,26601.0,No,130121.0,Yes,1,High School,Clerical,32.0,Private,21620.0,1.0,Minivan,no,0.0,0,No,1.0,101.29,1.0,0,Highly Rural/ Rural
592505103,0.0,13MAR52,47.0,0.0,14.0,2825.0,No,91520.0,Yes,1,Bachelor,Home Maker,65.0,Private,6500.0,1.0,SUV,no,0.0,0,No,2.0,117.77,16.0,0,Highly Rural/ Rural
630595251,0.0,30MAY56,43.0,0.0,13.0,67891.0,No,199571.0,Yes,1,Masters,Manager,22.0,Private,8290.0,1.0,SUV,no,0.0,0,No,0.0,6570.0,8.0,1,Highly Urban/ Urban
996435699,2.0,18NOV42,57.0,2.0,9.0,9763.0,Yes,146670.0,z_No,1,High School,Home Maker,21.0,Private,7200.0,1.0,SUV,no,0.0,0,No,0.0,3294.0,9.2,1,Highly Urban/ Urban
468319207,0.0,24FEB53,46.0,0.0,13.0,47983.8,No,250444.0,Yes,1,Masters,Manager,36.0,Private,18930.0,4.0,SUV,no,0.0,0,No,1.0,110.83,1.0,0,Highly Urban/ Urban
46413377,0.0,29JAN51,48.0,0.0,11.0,82709.0,No,0.0,z_No,1,Masters,Manager,39.0,Commercial,23510.0,1.0,Pickup,no,0.0,0,No,0.0,96.97,16.0,0,Highly Urban/ Urban
447647373,0.0,14NOV65,34.0,1.0,0.0,0.0,No,44421.8,Yes,1,High School,Student,36.0,Commercial,22160.0,6.0,SUV,no,11132.0,2,No,0.0,14386.0,8.0,1,Highly Urban/ Urban
435674598,0.0,06DEC50,48.0,0.0,13.0,41443.0,No,180495.0,Yes,1,Bachelor,Clerical,40.0,Private,3200.0,3.0,SUV,no,0.0,0,No,0.0,114.22,10.0,0,Highly Rural/ Rural
597270705,0.0,06NOV38,61.0,2.0,16.0,119013.0,Yes,0.0,z_No,1,Masters,Lawyer,50.0,Private,31240.0,14.0,Sports Car,no,7204.0,2,No,1.0,104.87,18.0,0,Highly Urban/ Urban
158892686,0.0,04OCT60,39.0,0.0,11.0,93612.0,No,268445.0,Yes,0,Bachelor,Blue Collar,34.0,Commercial,17820.0,1.0,Minivan,yes,7905.0,1,No,6.0,84.08,13.0,0,Highly Urban/ Urban
94821089,0.0,20JAN49,50.0,0.0,14.0,26537.0,No,163884.0,Yes,0,Masters,Blue Collar,36.0,Commercial,10300.0,15.0,Pickup,no,0.0,0,No,1.0,86.86,18.0,0,Highly Urban/ Urban
922705662,0.0,26NOV46,52.0,0.0,12.0,91300.0,No,294883.0,Yes,0,PhD,Manager,9.0,Commercial,10110.0,10.0,Pickup,no,0.0,0,No,0.0,104.12,4.0,0,Highly Urban/ Urban
293279293,0.0,01DEC59,39.0,0.0,12.0,38763.2,No,233181.0,Yes,1,PhD,Manager,6.0,Private,9800.0,7.0,SUV,no,0.0,0,No,0.0,108.22,10.0,0,Highly Urban/ Urban
671423077,0.0,12JUN51,48.0,0.0,13.0,31114.0,No,144375.0,Yes,0,Masters,Lawyer,22.0,Private,7500.0,1.0,Pickup,no,0.0,0,No,0.0,98.02,10.4,0,Highly Urban/ Urban
275306071,0.0,20APR66,33.0,3.0,8.0,31530.0,Yes,0.0,z_No,1,High School,Clerical,43.0,Private,9620.0,1.0,SUV,no,0.0,0,No,0.0,111.73,1.0,0,Highly Rural/ Rural
413358029,0.0,18OCT53,46.0,0.0,0.0,0.0,No,0.0,Yes,0,High School,Student,5.0,Private,6000.0,1.0,Pickup,no,0.0,0,No,1.0,117.52,1.0,0,Highly Urban/ Urban
427739476,0.0,07SEP55,44.0,0.0,5.0,51172.0,No,177812.0,Yes,1,Bachelor,Professional,52.0,Private,14870.0,7.0,SUV,no,5817.0,2,No,2.0,3040.0,9.0,1,Highly Urban/ Urban
624637727,0.0,17NOV40,58.0,0.0,14.0,20473.0,No,0.0,z_No,1,Bachelor,Home Maker,52.0,Private,17850.0,1.0,Minivan,no,0.0,0,No,0.0,103.22,8.0,0,Highly Rural/ Rural
787877274,0.0,17JAN72,27.0,3.0,12.0,19255.0,Yes,121206.0,z_No,1,High School,Home Maker,45.0,Private,3680.0,7.0,SUV,no,0.0,0,No,1.0,119.56,6.0,0,Highly Urban/ Urban
993108634,0.0,14MAY58,41.0,3.0,0.0,0.0,No,0.0,Yes,1,High School,Student,34.0,Private,5600.0,4.0,SUV,no,9715.0,1,No,7.0,118.23,1.0,0,Highly Urban/ Urban
371471737,0.0,04NOV50,49.0,0.0,8.0,47965.0,No,160049.0,Yes,0,Bachelor,Professional,41.0,Private,13410.0,4.0,Minivan,yes,11389.0,4,No,4.0,98.84,14.0,0,Highly Urban/ Urban
15476094,0.0,22OCT50,49.0,0.0,5.0,38170.0,No,0.0,z_No,1,Masters,Lawyer,28.0,Private,6650.0,6.0,SUV,no,0.0,0,No,0.0,120.2,16.0,0,Highly Urban/ Urban
270525647,0.0,15FEB45,54.0,0.0,12.0,84096.0,No,0.0,z_No,0,Masters,Lawyer,31.0,Private,20820.0,11.0,Minivan,yes,6987.0,2,No,4.0,101.27,16.0,0,Highly Urban/ Urban
508323381,0.0,17JAN58,41.0,1.0,12.0,46874.0,Yes,0.0,z_No,1,Bachelor,Professional,51.0,Commercial,23560.0,1.0,Pickup,no,0.0,0,No,0.0,6295.0,1.0,1,Highly Urban/ Urban
211644243,2.0,10MAY61,38.0,2.0,0.0,0.0,Yes,0.0,z_No,1,Bachelor,Student,13.0,Private,5300.0,1.0,SUV,no,6815.0,1,No,3.0,121.56,13.0,0,Highly Rural/ Rural
597271892,0.0,03JUN53,46.0,0.0,12.0,6576.0,No,144646.0,Yes,1,High School,Home Maker,48.0,Private,24930.0,1.0,Pickup,no,23060.0,1,Yes,6.0,14604.0,1.0,1,Highly Urban/ Urban
200656328,0.0,06OCT62,37.0,0.0,5.0,27126.0,No,0.0,z_No,1,High School,Clerical,71.0,Private,4620.0,7.0,Sports Car,no,5481.0,2,No,7.0,104.97,8.0,0,Highly Rural/ Rural
897476712,0.0,27APR53,46.0,0.0,8.0,66251.0,No,217701.0,Yes,1,High School,Blue Collar,44.0,Commercial,25850.0,1.0,Minivan,no,0.0,0,No,2.0,98.22,5.0,0,Highly Rural/ Rural
928838743,0.0,07MAY62,37.0,0.0,11.0,27509.0,No,0.0,z_No,0,High School,Blue Collar,38.0,Commercial,22610.0,10.0,Panel Truck,no,812.0,1,No,10.0,2932.0,1.0,1,Highly Urban/ Urban
456676042,0.0,31JUL54,45.0,2.0,8.6,77203.0,Yes,0.0,z_No,1,Bachelor,Professional,30.0,Private,16540.0,10.0,SUV,no,3901.0,2,No,7.0,109.1,7.0,0,Highly Urban/ Urban
450364865,0.0,07JAN59,40.0,0.0,10.0,133623.0,No,328267.0,Yes,0,PhD,Lawyer,40.0,Private,16030.0,6.0,Minivan,no,0.0,0,No,1.0,103.88,1.0,0,Highly Urban/ Urban
179238802,0.0,08JUN65,34.0,0.0,0.0,0.0,No,121949.0,z_No,1,Bachelor,Home Maker,66.0,Private,6010.0,6.0,SUV,no,6682.0,3,No,2.0,2974.0,9.0,1,Highly Urban/ Urban
567216017,0.0,04FEB48,51.0,0.0,7.0,13659.0,No,0.0,z_No,0,High School,Clerical,30.0,Commercial,8150.0,13.0,Pickup,no,0.0,0,No,0.0,109.34,1.0,0,Highly Rural/ Rural
374507309,0.0,25JUL53,46.0,0.0,8.0,35995.0,No,0.0,z_No,0,Masters,Professional,58.0,Commercial,5100.0,1.0,Pickup,no,0.0,0,Yes,0.0,3531.0,12.0,1,Highly Urban/ Urban
127255429,0.0,30MAR75,24.0,1.0,10.0,5427.0,No,0.0,Yes,0,High School,Student,23.0,Commercial,24630.0,7.0,Panel Truck,yes,24546.0,1,Yes,11.0,3373.0,5.0,1,Highly Urban/ Urban
168443977,1.0,07AUG58,41.0,2.0,13.0,43704.0,No,122066.0,Yes,0,Bachelor,Clerical,20.0,Private,14390.0,1.0,Minivan,yes,3482.0,2,No,0.0,103.03,13.0,0,Highly Urban/ Urban
876687669,0.0,18JUL55,44.0,0.0,12.0,151991.0,No,409512.0,z_No,1,PhD,Doctor,25.0,Private,25770.0,4.0,SUV,no,0.0,0,No,2.0,112.23,6.0,0,Highly Urban/ Urban
865589938,0.0,19MAY59,40.0,3.0,18.0,19326.0,No,123479.0,Yes,0,High School,Clerical,32.0,Private,1500.0,4.0,Minivan,yes,0.0,0,No,2.0,109.78,6.0,0,Highly Urban/ Urban
617024306,0.0,19MAY64,35.0,3.0,8.0,47112.0,No,95898.0,Yes,0,High School,Student,53.0,Commercial,24050.0,6.0,Panel Truck,yes,0.0,0,No,0.0,4759.0,1.0,1,Highly Urban/ Urban
790442875,0.0,21JUN36,63.0,0.0,9.0,87516.0,No,289088.0,Yes,0,Masters,Professional,37.0,Commercial,25540.0,6.0,Pickup,yes,720.0,2,No,0.0,90.86,14.0,0,Highly Urban/ Urban
482259429,0.0,15JUL36,63.0,0.0,0.0,0.0,No,111129.0,Yes,1,PhD,Home Maker,33.0,Private,7800.0,6.0,Sports Car,no,6181.0,2,No,1.0,3604.0,15.0,1,Highly Urban/ Urban
952827285,1.0,28APR57,42.0,2.0,15.0,30939.0,No,153954.0,Yes,0,High School,Home Maker,33.0,Commercial,8790.0,17.0,Pickup,yes,5192.0,3,No,5.0,96.17,1.0,0,Highly Urban/ Urban
738770352,0.0,10NOV50,49.0,0.0,11.0,99488.0,No,0.0,z_No,0,Masters,Lawyer,56.0,Private,16350.0,3.0,Van,no,8692.0,2,No,11.0,4496.0,16.0,1,Highly Urban/ Urban
48190781,0.0,24SEP49,50.0,0.0,12.0,14600.0,No,117538.0,Yes,1,High School,Home Maker,75.0,Private,17360.0,1.0,Minivan,no,0.0,0,No,2.0,109.21,1.0,0,Highly Rural/ Rural
44064891,0.0,19APR58,41.0,0.0,0.0,0.0,No,0.0,z_No,1,High School,Student,13.0,Commercial,5600.0,8.0,SUV,no,0.0,0,No,0.0,8193.0,3.2,1,Highly Urban/ Urban
665870167,0.0,15OCT38,61.0,0.0,6.0,46826.0,No,178836.0,z_No,1,Masters,Lawyer,19.0,Private,23880.0,10.0,SUV,no,1776.0,3,No,4.0,113.79,16.0,0,Highly Urban/ Urban
636806633,1.0,19NOV58,40.0,4.0,16.0,138736.0,Yes,0.0,z_No,0,Bachelor,Manager,20.0,Private,19370.0,10.0,Van,no,5375.0,2,No,7.0,98.94,14.0,0,Highly Urban/ Urban
66404868,0.0,23DEC46,52.0,0.0,6.0,21802.0,No,0.0,z_No,1,High School,Clerical,56.0,Private,8880.0,3.0,SUV,no,0.0,0,No,1.0,116.18,5.0,0,Highly Rural/ Rural
233246336,0.0,07FEB46,53.0,0.0,14.0,66062.0,No,217993.0,Yes,0,Bachelor,Manager,36.0,Commercial,32400.0,1.0,Panel Truck,yes,0.0,0,No,0.0,94.92,9.0,0,Highly Urban/ Urban
113599880,0.0,12JAN64,35.0,0.0,8.0,17569.0,No,103278.0,Yes,1,High School,Clerical,58.0,Private,6760.0,6.0,Sports Car,no,0.0,0,No,0.0,102.69,8.4,0,Highly Rural/ Rural
999018658,0.0,27NOV74,24.0,3.0,9.6,10471.0,Yes,124329.8,z_No,0,Masters,Blue Collar,25.0,Private,13070.0,3.0,Minivan,yes,0.0,0,Yes,3.0,1631.0,14.0,1,Highly Urban/ Urban
508727800,0.0,19APR66,33.0,0.0,10.0,34682.0,No,183265.0,z_No,1,High School,Blue Collar,22.0,Private,6380.0,3.0,Sports Car,no,1564.0,2,No,0.0,3269.0,10.0,1,Highly Urban/ Urban
797568231,0.0,16APR49,50.0,0.0,14.0,81493.0,No,210927.8,Yes,0,Bachelor,Blue Collar,44.0,Commercial,15600.0,1.0,Minivan,yes,1833.0,1,No,6.0,92.57,7.0,0,Highly Urban/ Urban
672743807,0.0,17MAR51,48.0,0.0,10.0,58368.0,No,94725.4,z_No,1,High School,Professional,30.0,Private,10420.0,1.0,SUV,no,506.0,2,No,2.0,111.84,4.0,0,Highly Urban/ Urban
607254373,0.0,10JUN66,33.0,1.0,15.0,72731.0,No,286643.0,Yes,1,Bachelor,Manager,28.0,Private,12070.0,7.0,Minivan,no,0.0,0,No,1.0,100.39,10.0,0,Highly Urban/ Urban
798858669,0.0,19OCT61,38.0,0.0,10.0,59578.0,No,0.0,z_No,0,Bachelor,Blue Collar,51.0,Commercial,11260.0,4.0,Pickup,yes,5436.0,3,No,0.0,4566.0,10.0,1,Highly Urban/ Urban
196199984,0.0,08JAN70,29.0,1.0,11.0,72438.0,Yes,0.0,z_No,0,Bachelor,Professional,16.0,Commercial,25450.0,3.0,Panel Truck,yes,22443.0,1,Yes,0.0,5257.0,9.6,1,Highly Urban/ Urban
159707233,0.0,09DEC51,47.0,0.0,4.4,133675.0,No,0.0,z_No,1,Masters,Lawyer,32.0,Private,2840.0,4.0,Sports Car,no,0.0,0,No,0.0,119.26,7.0,0,Highly Urban/ Urban
226973374,0.0,27JUL54,45.0,0.0,0.0,0.0,No,108137.0,Yes,1,High School,Home Maker,50.0,Private,12140.0,1.0,SUV,no,0.0,0,No,0.0,2956.0,1.0,1,Highly Urban/ Urban
40149003,0.0,21MAR61,38.0,0.0,14.0,68328.0,No,0.0,z_No,0,Bachelor,Professional,50.0,Private,8010.0,6.0,Minivan,yes,1011.0,2,No,5.0,94.85,15.0,0,Highly Urban/ Urban
14819296,0.0,03AUG69,30.0,0.0,10.0,74725.0,No,0.0,z_No,0,Bachelor,Manager,38.0,Private,11970.0,13.0,Pickup,no,5891.0,5,No,4.0,94.96,10.0,0,Highly Urban/ Urban
198945342,0.0,19DEC56,42.0,0.0,11.0,14795.0,No,106253.0,Yes,0,Bachelor,Professional,36.0,Commercial,7180.0,16.0,Pickup,yes,0.0,0,No,3.0,96.22,13.0,0,Highly Rural/ Rural
624453887,0.0,08MAY35,64.0,0.0,5.0,46598.0,No,180231.0,z_No,1,Masters,Lawyer,27.0,Private,12560.0,4.0,Sports Car,no,0.0,0,No,3.0,2432.0,1.0,1,Highly Urban/ Urban
428065177,1.0,02JUL55,44.0,3.0,12.0,179607.0,No,449065.0,Yes,0,PhD,Blue Collar,27.0,Commercial,29390.0,1.0,Panel Truck,no,0.0,0,No,0.0,92.49,20.0,0,Highly Urban/ Urban
924174978,1.0,27NOV53,45.0,1.0,11.0,78599.0,Yes,255423.0,z_No,1,Bachelor,Blue Collar,23.0,Commercial,1500.0,4.0,Sports Car,no,7579.0,2,No,5.0,107.04,6.0,0,Highly Urban/ Urban
596152711,0.0,21FEB47,52.0,0.0,13.0,81937.0,No,69093.8,z_No,1,Masters,Lawyer,27.0,Private,13000.0,4.0,Sports Car,no,0.0,0,No,0.0,105.17,12.0,0,Highly Urban/ Urban
174152382,0.0,20NOV55,43.0,0.0,0.0,0.0,No,76613.0,z_No,1,High School,Home Maker,45.0,Private,5800.0,7.0,SUV,no,0.0,0,No,0.0,5899.0,1.0,1,Highly Rural/ Rural
508595429,3.0,20MAR56,43.0,4.0,13.0,42554.0,Yes,0.0,z_No,1,High School,Clerical,22.0,Private,10060.0,6.0,SUV,no,27746.0,4,Yes,2.0,2392.0,7.0,1,Highly Urban/ Urban
590499274,0.0,23APR51,48.0,0.0,11.0,106668.0,No,247751.0,Yes,0,Bachelor,Professional,29.0,Private,16970.0,8.0,Van,no,0.0,0,No,0.0,3127.0,9.0,1,Highly Urban/ Urban
317051751,0.0,13SEP54,45.0,0.0,13.0,226674.0,No,0.0,z_No,0,PhD,Student,23.0,Commercial,28670.0,1.0,Panel Truck,no,10474.0,1,No,0.0,98.26,11.0,0,Highly Urban/ Urban
841523410,0.0,15MAR66,33.0,1.0,11.0,46376.0,No,189029.0,Yes,0,High School,Blue Collar,16.0,Commercial,11040.0,1.0,Minivan,no,0.0,0,No,0.0,96.36,6.0,0,Highly Rural/ Rural
78490994,0.0,14MAY45,54.0,0.0,12.0,133408.0,No,342194.0,Yes,0,PhD,Doctor,30.0,Commercial,36030.0,1.0,Panel Truck,yes,0.0,0,No,1.0,96.09,20.0,0,Highly Urban/ Urban
317159574,0.0,09MAY45,54.0,0.0,0.0,0.0,No,0.0,Yes,1,High School,Student,29.0,Private,1500.0,4.0,Sports Car,no,0.0,0,No,0.0,118.09,1.0,0,Highly Rural/ Rural
