index,timeascustomer,driverage,insuranceaccess,insurancepremium,drivergender,educationlevel,accidenttype,incidentseverity,authoritiesinvolved,incidenttime,numvehiclesinvolved,numbodilyinjuries,policereportbool,totalclaimamount,fraud,vehicleage,driverexperience,licencetype
4012,80.0,43.0,500.0,1042.0,,High School,Multi-vehicle Collision,Minor Loss,Other,17.0,4.0,1.0,1.0,4000.0,0,4.0,24.0,Full
4013,291.0,46.0,1000.0,995.0,1.0,High School,Parked Car,Minor Damage,Police,8.0,1.0,2.0,1.0,5580.0,0,10.0,29.0,Full
4014,26.0,42.0,1000.0,1484.0,-0.0,PhD,Single Vehicle Collision,Major Damage,Police,10.0,1.0,2.0,-0.0,63030.0,0,19.0,21.0,Full
4015,63.0,26.0,1000.0,1433.0,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,13.0,1.0,-0.0,1.0,7000.0,0,7.0,7.0,Full
4016,290.0,42.0,500.0,990.0,0.0,Masters,Single Vehicle Collision,Minor Damage,Ambulance,10.0,1.0,-0.0,-0.0,48000.0,1,2.0,26.0,Full
4017,80.0,38.0,2000.0,1532.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,11.0,1.0,1.0,1.0,5000.0,0,2.0,22.0,Full
4018,110.0,27.0,1000.0,1665.0,1.0,Associate,Single Vehicle Collision,Total Loss,Ambulance,3.0,1.0,0.0,0.0,57500.0,0,5.0,8.0,Full
4019,30.0,57.0,2000.0,1238.0,,High School,Multi-vehicle Collision,Total Loss,Ambulance,7.0,3.0,1.0,1.0,9000.0,0,9.0,37.0,Full
4020,22.0,42.0,500.0,852.0,,Masters,Multi-vehicle Collision,Minor Loss,Police,10.0,4.0,-0.0,1.0,2000.0,0,16.0,24.0,Full
4021,38.0,45.0,2000.0,852.0,,MD,Multi-vehicle Collision,Minor Loss,Ambulance,3.0,3.0,1.0,1.0,4000.0,0,7.0,27.0,Full
4022,39.0,37.0,2000.0,1254.0,,High School,Multi-vehicle Collision,Major Loss,Ambulance,8.0,3.0,1.0,1.0,2000.0,0,4.0,15.0,Full
4023,266.0,46.0,2000.0,1579.0,0.0,Associate,Single Vehicle Collision,Minor Damage,Fire,18.0,1.0,1.0,1.0,83490.0,0,19.0,28.0,Full
4024,77.0,27.0,2000.0,966.0,1.0,High School,Multi-vehicle Collision,Minor Damage,Ambulance,1.0,3.0,0.0,0.0,67200.0,1,20.0,9.0,Full
4025,67.0,29.0,1000.0,1861.0,0.0,High School,Single Vehicle Collision,Major Damage,Other,16.0,1.0,0.0,1.0,63800.0,0,17.0,10.0,Full
4026,65.0,36.0,1000.0,1020.0,,MD,Parked Car,Major Loss,Ambulance,6.0,1.0,0.0,1.0,7000.0,0,9.0,20.0,Full
4027,23.0,56.0,1000.0,1256.0,,PhD,Multi-vehicle Collision,Total Loss,Ambulance,1.0,3.0,-0.0,-0.0,8000.0,0,14.0,36.0,Full
4028,10.0,26.0,2000.0,766.0,-0.0,MD,Multi-vehicle Collision,Major Damage,Ambulance,3.0,3.0,0.0,0.0,31350.0,0,14.0,10.0,Full
4029,19.0,53.0,2000.0,1492.0,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,14.0,3.0,1.0,1.0,1000.0,0,8.0,35.0,Full
4030,162.0,33.0,500.0,965.0,1.0,Associate,Multi-vehicle Collision,Major Damage,Fire,17.0,4.0,2.0,-0.0,35300.0,0,19.0,17.0,Full
4031,115.0,44.0,500.0,1615.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,3.0,1.0,1.0,1.0,2000.0,0,1.0,28.0,Full
4032,33.0,33.0,1000.0,1097.0,1.0,Associate,Single Vehicle Collision,Major Damage,Police,16.0,1.0,2.0,0.0,81400.0,0,17.0,11.0,Full
4033,23.0,42.0,2000.0,1320.0,,High School,Single Vehicle Collision,Total Loss,Other,11.0,1.0,1.0,1.0,10000.0,0,2.0,21.0,Full
4034,240.0,40.0,500.0,1534.0,1.0,JD,Multi-vehicle Collision,Total Loss,Fire,18.0,2.0,-0.0,-0.0,66550.0,0,7.0,22.0,Full
4035,14.0,25.0,2000.0,1642.0,,MD,Single Vehicle Collision,Minor Loss,Police,-0.0,1.0,1.0,1.0,10000.0,0,12.0,6.0,Full
4036,46.0,41.0,2000.0,998.0,1.0,MD,Multi-vehicle Collision,Total Loss,Ambulance,23.0,3.0,1.0,0.0,78600.0,0,11.0,25.0,Full
4037,89.0,53.0,2000.0,1441.0,,High School,Single Vehicle Collision,Total Loss,,7.0,1.0,1.0,-0.0,10000.0,1,1.0,34.0,Full
4038,90.0,50.0,1000.0,1286.0,,College,Single Vehicle Collision,Major Loss,Police,22.0,1.0,1.0,1.0,8000.0,0,0.0,32.0,Full
4039,62.0,26.0,500.0,1354.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,14.0,1.0,-0.0,1.0,10000.0,1,11.0,10.0,Full
4040,65.0,27.0,2000.0,1088.0,,Bachelor,Single Vehicle Collision,Major Loss,,20.0,1.0,1.0,-0.0,3000.0,0,4.0,6.0,Full
4041,109.0,47.0,1000.0,1329.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,12.0,2.0,1.0,1.0,10000.0,0,20.0,28.0,Full
4042,51.0,58.0,2000.0,1648.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,3.0,2.0,1.0,1.0,4000.0,0,12.0,40.0,Full
4043,107.0,31.0,2000.0,1374.0,1.0,PhD,Single Vehicle Collision,Minor Damage,Police,16.0,1.0,-0.0,0.0,51260.0,1,13.0,13.0,Full
4044,25.0,51.0,2000.0,1673.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,16.0,1.0,1.0,-0.0,1000.0,0,18.0,34.0,Full
4045,82.0,49.0,1000.0,1324.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Other,3.0,3.0,-0.0,1.0,10000.0,0,9.0,30.0,Full
4046,7.0,31.0,1000.0,864.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,21.0,1.0,-0.0,1.0,9000.0,0,8.0,9.0,Full
4047,22.0,26.0,1000.0,1277.0,0.0,PhD,Single Vehicle Collision,Minor Damage,Fire,3.0,1.0,1.0,0.0,78900.0,0,20.0,10.0,Full
4048,85.0,29.0,1000.0,1070.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,4.0,1.0,1.0,1.0,7000.0,0,6.0,12.0,Full
4049,193.0,41.0,500.0,847.0,1.0,JD,Single Vehicle Collision,Major Damage,Other,1.0,1.0,1.0,1.0,112320.0,0,4.0,23.0,Full
4050,38.0,32.0,500.0,1084.0,,PhD,Multi-vehicle Collision,Minor Loss,,14.0,3.0,1.0,0.0,2000.0,0,4.0,11.0,Full
4051,76.0,55.0,500.0,983.0,,High School,Multi-vehicle Collision,Major Loss,,20.0,3.0,1.0,-0.0,3000.0,0,8.0,37.0,Full
4052,92.0,58.0,1000.0,1655.0,,High School,Multi-vehicle Collision,Minor Loss,Other,18.0,4.0,1.0,1.0,1000.0,0,9.0,39.0,Full
4053,86.0,39.0,2000.0,1507.0,,Bachelor,Single Vehicle Collision,Total Loss,Police,5.0,1.0,1.0,0.0,7000.0,0,16.0,23.0,Full
4054,448.0,57.0,2000.0,1376.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Police,10.0,3.0,2.0,-0.0,47760.0,0,2.0,37.0,Full
4055,172.0,33.0,1000.0,1460.0,1.0,High School,Multi-vehicle Collision,Total Loss,Ambulance,15.0,3.0,-0.0,0.0,41690.0,0,16.0,17.0,Full
4056,94.0,36.0,500.0,1150.0,,High School,Multi-vehicle Collision,Major Loss,,22.0,3.0,1.0,1.0,1000.0,1,15.0,16.0,Full
4057,156.0,32.0,500.0,1479.0,-0.0,Masters,Single Vehicle Collision,Major Damage,Other,15.0,1.0,1.0,1.0,74690.0,0,7.0,10.0,Full
4058,77.0,28.0,500.0,916.0,,MD,Multi-vehicle Collision,Minor Loss,Ambulance,16.0,3.0,1.0,-0.0,10000.0,1,9.0,7.0,Full
4059,212.0,40.0,1000.0,1524.0,1.0,Masters,Multi-vehicle Collision,Minor Damage,Other,17.0,3.0,0.0,1.0,82400.0,0,9.0,23.0,Full
4060,322.0,44.0,1000.0,1156.0,1.0,College,Multi-vehicle Collision,Major Damage,Fire,20.0,3.0,0.0,-0.0,49400.0,0,5.0,22.0,Full
4061,86.0,63.0,1000.0,1255.0,,Bachelor,Multi-vehicle Collision,Total Loss,Police,8.0,3.0,0.0,1.0,6000.0,0,6.0,41.0,Full
4062,99.0,42.0,500.0,973.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,-0.0,1.0,0.0,1.0,2000.0,0,12.0,26.0,Full
4063,98.0,60.0,1000.0,1451.0,,High School,Multi-vehicle Collision,Total Loss,Police,20.0,3.0,-0.0,1.0,2000.0,0,10.0,39.0,Full
4064,82.0,50.0,500.0,1184.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,2.0,1.0,1.0,1.0,10000.0,0,12.0,34.0,Full
4065,109.0,35.0,500.0,1155.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,14.0,1.0,1.0,0.0,5000.0,0,20.0,13.0,Full
4066,188.0,33.0,1000.0,1340.0,0.0,High School,Multi-vehicle Collision,Minor Damage,Police,8.0,3.0,1.0,0.0,76010.0,0,20.0,11.0,Full
4067,44.0,56.0,500.0,1669.0,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,13.0,1.0,0.0,1.0,9000.0,0,14.0,40.0,Full
4068,102.0,31.0,2000.0,1663.0,,PhD,Single Vehicle Collision,Major Loss,Police,23.0,1.0,1.0,1.0,7000.0,0,12.0,12.0,Full
4069,19.0,25.0,1000.0,1463.0,,High School,Multi-vehicle Collision,Total Loss,Police,11.0,3.0,0.0,-0.0,2000.0,0,18.0,6.0,Full
4070,116.0,60.0,1000.0,887.0,,Bachelor,Single Vehicle Collision,Minor Loss,Police,10.0,1.0,1.0,1.0,5000.0,0,20.0,40.0,Full
4071,440.0,55.0,500.0,1276.0,1.0,Associate,Multi-vehicle Collision,Minor Damage,Police,18.0,3.0,2.0,-0.0,61400.0,0,20.0,35.0,Full
4072,133.0,34.0,500.0,1074.0,1.0,JD,Parked Car,Minor Damage,,8.0,1.0,2.0,1.0,4200.0,0,2.0,14.0,Full
4073,96.0,33.0,500.0,1339.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,15.0,1.0,1.0,1.0,6000.0,0,0.0,14.0,Full
4074,111.0,47.0,1000.0,1322.0,,PhD,Single Vehicle Collision,Total Loss,Other,14.0,1.0,1.0,1.0,6000.0,0,14.0,31.0,Full
4075,61.0,54.0,2000.0,1298.0,,College,Multi-vehicle Collision,Minor Loss,,14.0,3.0,1.0,0.0,7000.0,0,4.0,34.0,Full
4076,26.0,37.0,500.0,1326.0,,Masters,Multi-vehicle Collision,Minor Loss,Police,15.0,3.0,0.0,1.0,7000.0,0,5.0,20.0,Full
4077,157.0,31.0,500.0,1258.0,-0.0,High School,Multi-vehicle Collision,Major Damage,Other,2.0,4.0,2.0,0.0,47700.0,0,4.0,13.0,Full
4078,43.0,36.0,1000.0,1569.0,,Masters,Single Vehicle Collision,Minor Loss,Police,17.0,1.0,0.0,1.0,9000.0,0,9.0,20.0,Full
4079,91.0,50.0,2000.0,917.0,,Bachelor,Single Vehicle Collision,Major Loss,,21.0,1.0,1.0,1.0,10000.0,0,16.0,30.0,Full
4080,48.0,44.0,2000.0,1401.0,0.0,College,Multi-vehicle Collision,Major Damage,Police,23.0,3.0,-0.0,0.0,87300.0,0,2.0,28.0,Full
4081,97.0,26.0,1000.0,1271.0,-0.0,Masters,Multi-vehicle Collision,Total Loss,Other,10.0,3.0,2.0,-0.0,84920.0,0,9.0,8.0,Full
4082,105.0,33.0,500.0,1311.0,1.0,High School,Single Vehicle Collision,Total Loss,Other,8.0,1.0,0.0,0.0,70290.0,0,7.0,15.0,Full
4083,49.0,46.0,2000.0,1510.0,,Masters,Multi-vehicle Collision,Minor Loss,Other,23.0,3.0,1.0,1.0,5000.0,0,3.0,27.0,Full
4084,78.0,52.0,2000.0,962.0,,College,Single Vehicle Collision,Total Loss,Police,3.0,1.0,0.0,1.0,4000.0,0,16.0,31.0,Full
4085,26.0,56.0,2000.0,1061.0,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,3.0,1.0,1.0,1.0,7000.0,1,9.0,35.0,Full
4086,64.0,28.0,1000.0,1469.0,0.0,JD,Multi-vehicle Collision,Minor Damage,Fire,9.0,3.0,2.0,-0.0,60000.0,0,18.0,7.0,Full
4087,119.0,27.0,2000.0,1098.0,-0.0,High School,Multi-vehicle Collision,Major Damage,Other,16.0,2.0,1.0,-0.0,63720.0,0,9.0,11.0,Full
4088,9.0,26.0,1000.0,1424.0,,Bachelor,Vehicle Theft,Major Loss,,4.0,1.0,0.0,1.0,7000.0,0,2.0,5.0,Full
4089,210.0,38.0,500.0,1000.0,0.0,JD,Vehicle Theft,Minor Damage,Police,6.0,1.0,1.0,0.0,8640.0,0,7.0,19.0,Full
4090,33.0,52.0,500.0,1310.0,,Bachelor,Vehicle Theft,Minor Loss,,7.0,1.0,1.0,1.0,10000.0,0,14.0,32.0,Full
4091,115.0,62.0,500.0,1590.0,,High School,Vehicle Theft,Minor Loss,,14.0,1.0,1.0,1.0,3000.0,1,7.0,42.0,Full
4092,244.0,40.0,2000.0,1305.0,0.0,Masters,Multi-vehicle Collision,Minor Damage,Police,5.0,3.0,1.0,-0.0,61490.0,0,14.0,21.0,Full
4093,54.0,35.0,500.0,1261.0,1.0,MD,Multi-vehicle Collision,Minor Damage,Fire,21.0,3.0,2.0,0.0,79090.0,1,3.0,19.0,Full
4094,106.0,52.0,2000.0,918.0,,High School,Single Vehicle Collision,Minor Loss,Police,18.0,1.0,0.0,0.0,2000.0,0,15.0,35.0,Full
4095,99.0,25.0,1000.0,1031.0,,High School,Vehicle Theft,Total Loss,,10.0,1.0,1.0,-0.0,1000.0,1,8.0,9.0,Full
4096,127.0,31.0,500.0,1255.0,-0.0,Associate,Parked Car,Minor Damage,,10.0,1.0,1.0,-0.0,6160.0,0,19.0,13.0,Full
4097,114.0,30.0,1000.0,1173.0,1.0,Masters,Vehicle Theft,Minor Damage,,3.0,1.0,0.0,1.0,4680.0,0,2.0,8.0,Full
4098,313.0,50.0,2000.0,1256.0,-0.0,MD,Multi-vehicle Collision,Major Damage,Other,18.0,3.0,2.0,1.0,69000.0,0,20.0,31.0,Full
4099,99.0,49.0,500.0,1195.0,,High School,Vehicle Theft,Minor Loss,,1.0,1.0,1.0,0.0,9000.0,1,19.0,28.0,Full
4100,66.0,58.0,1000.0,1551.0,,High School,Single Vehicle Collision,Minor Loss,Police,0.0,1.0,1.0,1.0,1000.0,0,16.0,38.0,Full
4101,101.0,52.0,1000.0,1152.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,21.0,4.0,1.0,1.0,1000.0,0,4.0,33.0,Full
4102,23.0,27.0,2000.0,993.0,,Bachelor,Vehicle Theft,Major Loss,Other,15.0,1.0,1.0,-0.0,8000.0,0,15.0,10.0,Full
4103,7.0,34.0,2000.0,1122.0,,High School,Parked Car,Major Loss,Ambulance,6.0,1.0,1.0,1.0,4000.0,0,12.0,12.0,Full
4104,91.0,44.0,500.0,1086.0,,Bachelor,Parked Car,Major Loss,Police,0.0,1.0,0.0,0.0,2000.0,0,15.0,22.0,Full
4105,309.0,47.0,500.0,1528.0,-0.0,PhD,Multi-vehicle Collision,Major Damage,Other,15.0,4.0,0.0,0.0,77800.0,0,13.0,27.0,Full
4106,103.0,58.0,2000.0,1677.0,,Masters,Multi-vehicle Collision,Major Loss,,8.0,3.0,1.0,1.0,8000.0,0,10.0,38.0,Full
4107,36.0,47.0,1000.0,1006.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,3.0,1.0,0.0,-0.0,4000.0,0,19.0,25.0,Full
4108,58.0,29.0,500.0,1390.0,,High School,Parked Car,Minor Loss,,5.0,1.0,1.0,1.0,10000.0,0,19.0,9.0,Full
4109,23.0,40.0,500.0,1220.0,,Masters,Single Vehicle Collision,Major Loss,Ambulance,15.0,1.0,1.0,1.0,6000.0,0,7.0,24.0,Full
4110,42.0,48.0,2000.0,1349.0,,High School,Multi-vehicle Collision,Major Loss,Police,15.0,3.0,0.0,1.0,4000.0,0,11.0,26.0,Full
4111,73.0,33.0,1000.0,1189.0,,College,Single Vehicle Collision,Major Loss,Ambulance,12.0,1.0,0.0,1.0,8000.0,0,0.0,15.0,Full
4112,440.0,61.0,500.0,1051.0,0.0,PhD,Single Vehicle Collision,Major Damage,Fire,21.0,1.0,2.0,0.0,53640.0,0,11.0,39.0,Full
4113,38.0,31.0,2000.0,901.0,,High School,Single Vehicle Collision,Major Loss,Ambulance,-0.0,1.0,1.0,0.0,4000.0,0,15.0,13.0,Full
4114,285.0,47.0,1000.0,1217.0,1.0,Masters,Vehicle Theft,Trivial Damage,Police,8.0,1.0,1.0,-0.0,2700.0,0,2.0,31.0,Full
4115,12.0,28.0,1000.0,1428.0,,High School,Single Vehicle Collision,Major Loss,Police,4.0,1.0,-0.0,0.0,9000.0,0,6.0,6.0,Full
4116,431.0,54.0,1000.0,1372.0,1.0,Masters,Multi-vehicle Collision,Total Loss,Fire,13.0,3.0,2.0,0.0,63240.0,0,18.0,32.0,Full
4117,82.0,33.0,500.0,1070.0,,High School,Multi-vehicle Collision,Major Loss,Police,10.0,2.0,0.0,1.0,8000.0,0,13.0,11.0,Full
4118,102.0,47.0,1000.0,954.0,,PhD,Multi-vehicle Collision,Major Loss,Ambulance,10.0,2.0,1.0,1.0,8000.0,0,8.0,29.0,Full
4119,25.0,58.0,1000.0,994.0,,High School,Multi-vehicle Collision,Major Loss,Ambulance,20.0,3.0,1.0,1.0,7000.0,0,7.0,42.0,Full
4120,118.0,29.0,1000.0,1276.0,,Masters,Vehicle Theft,Total Loss,Police,8.0,1.0,-0.0,1.0,1000.0,0,4.0,10.0,Full
4121,109.0,42.0,2000.0,1311.0,,MD,Multi-vehicle Collision,Major Loss,Police,15.0,4.0,1.0,1.0,3000.0,0,8.0,25.0,Full
4122,211.0,40.0,1000.0,1576.0,1.0,PhD,Vehicle Theft,Trivial Damage,Police,3.0,1.0,1.0,-0.0,3190.0,1,11.0,21.0,Full
4123,39.0,22.0,500.0,1173.0,0.0,JD,Single Vehicle Collision,Major Damage,Police,14.0,1.0,0.0,1.0,86130.0,0,6.0,0.0,Ls
4124,33.0,49.0,1000.0,1411.0,,Masters,Parked Car,Total Loss,Police,14.0,1.0,0.0,1.0,4000.0,0,8.0,27.0,Full
4125,88.0,30.0,500.0,1213.0,,High School,Vehicle Theft,Minor Loss,Police,5.0,1.0,1.0,0.0,3000.0,0,5.0,14.0,Full
4126,154.0,36.0,2000.0,1314.0,1.0,Masters,Vehicle Theft,Trivial Damage,,9.0,1.0,2.0,0.0,2800.0,0,-0.0,20.0,Full
4127,35.0,29.0,2000.0,654.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Fire,22.0,3.0,0.0,0.0,78300.0,0,6.0,13.0,Full
4128,32.0,26.0,2000.0,1260.0,0.0,JD,Single Vehicle Collision,Total Loss,Fire,16.0,1.0,1.0,-0.0,45500.0,0,6.0,8.0,Full
4129,69.0,50.0,1000.0,1312.0,,Bachelor,Single Vehicle Collision,Total Loss,,0.0,1.0,1.0,1.0,6000.0,0,6.0,28.0,Full
4130,88.0,37.0,2000.0,1632.0,,PhD,Multi-vehicle Collision,Major Loss,Other,15.0,3.0,-0.0,1.0,5000.0,1,9.0,18.0,Full
4131,27.0,32.0,500.0,1008.0,1.0,PhD,Single Vehicle Collision,Total Loss,Ambulance,11.0,1.0,1.0,-0.0,61500.0,0,2.0,10.0,Full
4132,29.0,30.0,2000.0,1605.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,6.0,1.0,1.0,-0.0,4000.0,0,17.0,13.0,Full
4133,98.0,55.0,2000.0,1436.0,,Bachelor,Parked Car,Major Loss,Ambulance,7.0,1.0,1.0,1.0,4000.0,0,12.0,38.0,Full
4134,117.0,45.0,500.0,1179.0,,Bachelor,Multi-vehicle Collision,Major Loss,Police,7.0,3.0,1.0,1.0,1000.0,0,7.0,25.0,Full
4135,101.0,27.0,500.0,983.0,1.0,College,Parked Car,Minor Damage,,9.0,1.0,1.0,0.0,5170.0,1,14.0,8.0,Full
4136,85.0,55.0,500.0,1135.0,,College,Single Vehicle Collision,Total Loss,Police,11.0,1.0,0.0,1.0,7000.0,0,5.0,38.0,Full
4137,10.0,26.0,2000.0,1127.0,,Masters,Single Vehicle Collision,Major Loss,Police,11.0,1.0,1.0,1.0,10000.0,0,12.0,6.0,Full
4138,214.0,41.0,500.0,1399.0,-0.0,Masters,Multi-vehicle Collision,Major Damage,Fire,13.0,3.0,2.0,-0.0,64000.0,0,19.0,22.0,Full
4139,79.0,63.0,500.0,1338.0,,MD,Single Vehicle Collision,Minor Loss,Ambulance,16.0,1.0,1.0,1.0,2000.0,0,5.0,41.0,Full
4140,18.0,43.0,2000.0,1144.0,,Bachelor,Single Vehicle Collision,Total Loss,Police,6.0,1.0,0.0,-0.0,7000.0,0,2.0,27.0,Full
4141,33.0,49.0,1000.0,1411.0,,Masters,Parked Car,Total Loss,Police,14.0,1.0,0.0,1.0,4000.0,0,8.0,27.0,Full
4142,101.0,52.0,1000.0,1018.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,6.0,1.0,-0.0,-0.0,9000.0,0,9.0,32.0,Full
4143,112.0,31.0,500.0,882.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,6.0,1.0,0.0,1.0,4000.0,0,14.0,15.0,Full
4144,6.0,60.0,2000.0,1015.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,14.0,4.0,1.0,1.0,5000.0,0,1.0,38.0,Full
4145,338.0,49.0,1000.0,1279.0,-0.0,MD,Parked Car,Minor Damage,,13.0,1.0,0.0,-0.0,4300.0,0,11.0,32.0,Full
4146,154.0,34.0,500.0,795.0,-0.0,PhD,Multi-vehicle Collision,Major Damage,Police,15.0,3.0,2.0,-0.0,69480.0,0,1.0,12.0,Full
4147,36.0,25.0,1000.0,1344.0,,College,Single Vehicle Collision,Total Loss,Other,-0.0,1.0,1.0,1.0,1000.0,0,2.0,4.0,P2
4148,110.0,41.0,2000.0,1066.0,,MD,Multi-vehicle Collision,Minor Loss,Other,14.0,3.0,0.0,0.0,5000.0,0,10.0,19.0,Full
4149,32.0,38.0,2000.0,566.0,-0.0,Associate,Parked Car,Trivial Damage,Police,22.0,1.0,0.0,0.0,2640.0,0,-0.0,20.0,Full
4150,156.0,32.0,500.0,1479.0,-0.0,Masters,Single Vehicle Collision,Major Damage,Other,15.0,1.0,1.0,1.0,74690.0,0,7.0,10.0,Full
4151,62.0,39.0,1000.0,1608.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,8.0,3.0,1.0,0.0,8000.0,0,9.0,19.0,Full
4152,55.0,56.0,500.0,1487.0,,Bachelor,Vehicle Theft,Major Loss,Police,17.0,1.0,1.0,-0.0,3000.0,0,11.0,40.0,Full
4153,88.0,50.0,500.0,1365.0,,MD,Single Vehicle Collision,Total Loss,Ambulance,19.0,1.0,1.0,1.0,5000.0,0,1.0,33.0,Full
4154,295.0,42.0,2000.0,1642.0,-0.0,PhD,Multi-vehicle Collision,Total Loss,Fire,16.0,3.0,0.0,0.0,59130.0,0,9.0,22.0,Full
4155,51.0,25.0,1000.0,1483.0,,College,Single Vehicle Collision,Minor Loss,,5.0,1.0,1.0,0.0,6000.0,0,6.0,7.0,Full
4156,144.0,37.0,2000.0,1897.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Fire,17.0,3.0,1.0,0.0,54400.0,0,0.0,21.0,Full
4157,9.0,25.0,1000.0,1419.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,22.0,3.0,1.0,0.0,3000.0,1,19.0,8.0,Full
4158,118.0,33.0,1000.0,1103.0,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,20.0,3.0,0.0,1.0,6000.0,0,15.0,15.0,Full
4159,74.0,30.0,500.0,1340.0,,High School,Vehicle Theft,Total Loss,Ambulance,2.0,1.0,0.0,-0.0,3000.0,0,7.0,8.0,Full
4160,47.0,29.0,500.0,1482.0,,College,Single Vehicle Collision,Minor Loss,Police,13.0,1.0,1.0,1.0,1000.0,0,18.0,12.0,Full
4161,206.0,42.0,1000.0,1231.0,-0.0,High School,Single Vehicle Collision,Major Damage,Fire,2.0,1.0,1.0,-0.0,78980.0,0,18.0,25.0,Full
4162,42.0,49.0,2000.0,1539.0,,High School,Multi-vehicle Collision,Total Loss,Police,11.0,3.0,0.0,1.0,7000.0,0,19.0,28.0,Full
4163,99.0,63.0,2000.0,1597.0,,College,Multi-vehicle Collision,Major Loss,,10.0,2.0,1.0,0.0,4000.0,0,6.0,45.0,Full
4164,234.0,41.0,500.0,952.0,1.0,JD,Multi-vehicle Collision,Major Damage,Police,3.0,3.0,2.0,-0.0,98280.0,1,8.0,25.0,Full
4165,156.0,37.0,500.0,1091.0,0.0,High School,Multi-vehicle Collision,Minor Damage,Police,16.0,4.0,1.0,1.0,53400.0,0,5.0,16.0,Full
4166,72.0,59.0,1000.0,864.0,,Masters,Vehicle Theft,Minor Loss,Ambulance,1.0,1.0,-0.0,1.0,8000.0,0,11.0,38.0,Full
4167,42.0,32.0,1000.0,1465.0,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,20.0,3.0,-0.0,1.0,4000.0,1,3.0,16.0,Full
4168,195.0,39.0,1000.0,1394.0,-0.0,PhD,Parked Car,Minor Damage,Police,5.0,1.0,-0.0,1.0,2640.0,0,6.0,21.0,Full
4169,116.0,49.0,500.0,1425.0,,High School,Parked Car,Minor Loss,,20.0,1.0,1.0,1.0,8000.0,0,0.0,32.0,Full
4170,106.0,38.0,2000.0,1352.0,,High School,Single Vehicle Collision,Total Loss,Police,1.0,1.0,1.0,1.0,9000.0,0,4.0,20.0,Full
4171,47.0,25.0,2000.0,1368.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,1.0,1.0,1.0,1.0,6000.0,0,6.0,5.0,Full
4172,41.0,44.0,2000.0,1066.0,,Bachelor,Parked Car,Total Loss,Police,8.0,1.0,-0.0,1.0,2000.0,0,8.0,25.0,Full
4173,30.0,64.0,500.0,1528.0,,Masters,Single Vehicle Collision,Total Loss,Ambulance,23.0,1.0,1.0,0.0,3000.0,0,9.0,43.0,Full
4174,43.0,44.0,500.0,1602.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,11.0,1.0,1.0,-0.0,9000.0,1,12.0,23.0,Full
4175,86.0,56.0,2000.0,1455.0,,High School,Multi-vehicle Collision,Total Loss,Other,4.0,3.0,1.0,1.0,1000.0,0,16.0,35.0,Full
4176,33.0,47.0,2000.0,1284.0,,High School,Parked Car,Minor Loss,Other,9.0,1.0,1.0,-0.0,7000.0,0,12.0,27.0,Full
4177,31.0,53.0,1000.0,1376.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,6.0,3.0,-0.0,1.0,9000.0,0,11.0,32.0,Full
4178,21.0,25.0,2000.0,1239.0,,College,Multi-vehicle Collision,Total Loss,Ambulance,0.0,3.0,1.0,-0.0,4000.0,0,-0.0,4.0,P2
4179,172.0,35.0,2000.0,1219.0,0.0,MD,Multi-vehicle Collision,Major Damage,Police,19.0,3.0,2.0,-0.0,79750.0,0,16.0,19.0,Full
4180,60.0,40.0,1000.0,1202.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,12.0,1.0,1.0,-0.0,1000.0,0,6.0,20.0,Full
