index,timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
13995,66,50,1000,1220,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,23,1,1,1,7000,0,3,31,Full
13996,50,25,1000,964,,Bachelor,Single Vehicle Collision,Minor Loss,Police,18,1,1,1,10000,1,12,5,Full
13997,244,40,2000,1268,1,Masters,Vehicle Theft,Trivial Damage,none,10,1,2,0,6600,0,10,21,Full
13998,32,43,1000,1280,,High School,Multi-vehicle Collision,Total Loss,Ambulance,14,3,1,1,1000,0,8,25,Full
13999,101,29,500,1381,0,PhD,Multi-vehicle Collision,Minor Damage,Ambulance,0,3,2,0,67210,0,19,9,Full
14000,150,30,1000,1342,0,MD,Parked Car,Trivial Damage,none,8,1,0,0,4500,0,16,9,Full
14001,360,51,1000,1527,0,Masters,Vehicle Theft,Minor Damage,Police,5,1,2,0,4620,1,6,34,Full
14002,88,57,1000,937,,College,Multi-vehicle Collision,Minor Loss,Other,12,3,0,0,8000,0,20,35,Full
14003,78,42,500,1063,,Bachelor,Single Vehicle Collision,Major Loss,none,17,1,1,1,2000,0,5,20,Full
14004,110,62,2000,1468,,Bachelor,Vehicle Theft,Major Loss,Ambulance,6,1,1,1,4000,0,8,45,Full
14005,83,33,1000,1191,,Masters,Multi-vehicle Collision,Major Loss,Ambulance,7,3,1,1,4000,0,5,16,Full
14006,93,31,2000,1017,1,MD,Multi-vehicle Collision,Major Damage,Police,21,3,1,0,48070,0,1,13,Full
14007,93,33,500,1455,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,19,1,0,0,6000,0,0,16,Full
14008,10,38,500,1164,,High School,Parked Car,Minor Loss,Police,11,1,1,1,2000,0,16,20,Full
14009,151,37,1000,1729,1,Masters,Single Vehicle Collision,Minor Damage,Fire,0,1,1,0,38830,0,16,20,Full
14010,88,28,1000,953,,MD,Single Vehicle Collision,Major Loss,Other,10,1,1,0,6000,0,11,7,Full
14011,25,34,1000,854,,Bachelor,Multi-vehicle Collision,Total Loss,Other,1,3,1,1,2000,0,18,15,Full
14012,35,58,1000,1311,,High School,Parked Car,Major Loss,Police,7,1,0,1,4000,0,15,36,Full
14013,107,36,500,1458,,College,Multi-vehicle Collision,Minor Loss,Ambulance,11,3,1,1,1000,0,9,16,Full
14014,116,27,1000,1059,,MD,Single Vehicle Collision,Major Loss,Ambulance,4,1,0,0,10000,0,19,6,Full
14015,81,25,1000,928,,High School,Multi-vehicle Collision,Total Loss,Ambulance,22,3,1,1,2000,0,11,3,P2
14016,154,34,500,795,0,PhD,Multi-vehicle Collision,Major Damage,Police,15,3,2,0,69480,1,1,12,Full
14017,237,40,1000,883,0,College,Single Vehicle Collision,Minor Damage,Other,6,1,1,0,77880,0,10,24,Full
14018,216,36,1000,1152,1,Associate,Parked Car,Minor Damage,Police,0,1,2,0,6160,0,1,20,Full
14019,82,59,2000,1659,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,15,3,1,0,8000,0,14,37,Full
14020,289,47,2000,1102,1,Associate,Single Vehicle Collision,Minor Damage,Ambulance,15,1,1,1,54000,0,19,28,Full
14021,107,31,2000,1374,1,PhD,Single Vehicle Collision,Minor Damage,Police,16,1,0,0,51260,0,13,13,Full
14022,43,64,1000,994,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,10,2,1,1,9000,0,6,44,Full
14023,107,64,500,1051,,High School,Single Vehicle Collision,Minor Loss,Police,6,1,0,1,1000,0,9,47,Full
14024,70,26,1000,1199,0,College,Multi-vehicle Collision,Major Damage,Other,0,3,1,1,52110,0,3,9,Full
14025,126,31,1000,1328,0,Masters,Single Vehicle Collision,Total Loss,Police,17,1,1,0,60840,0,4,10,Full
14026,54,60,2000,1249,,Bachelor,Vehicle Theft,Minor Loss,Other,12,1,1,0,5000,0,13,40,Full
14027,101,38,2000,1102,,Masters,Multi-vehicle Collision,Minor Loss,Police,20,2,1,1,1000,0,8,19,Full
14028,57,25,2000,1143,1,Masters,Multi-vehicle Collision,Total Loss,Ambulance,0,3,0,1,72900,0,5,9,Full
14029,49,42,2000,1485,,,Single Vehicle Collision,Minor Loss,Police,18,1,0,1,1000,0,0,25,Full
14030,73,29,1000,1448,0,College,Multi-vehicle Collision,Total Loss,Other,15,3,1,0,44910,0,14,7,Full
14031,80,59,1000,1404,,Bachelor,Vehicle Theft,Major Loss,none,15,1,1,1,9000,0,16,39,Full
14032,65,41,2000,1019,,Masters,Vehicle Theft,Major Loss,Ambulance,22,1,1,1,10000,0,4,25,Full
14033,27,58,500,1414,,High School,Single Vehicle Collision,Major Loss,Ambulance,4,1,1,1,4000,0,16,38,Full
14034,37,62,2000,1615,,College,Single Vehicle Collision,Minor Loss,Ambulance,10,1,1,0,3000,0,16,42,Full
14035,49,34,1000,990,,Bachelor,Vehicle Theft,Total Loss,Ambulance,21,1,1,1,10000,0,4,12,Full
14036,310,48,1000,845,1,Masters,Single Vehicle Collision,Major Damage,Police,21,1,1,0,55170,1,10,29,Full
14037,89,33,500,1395,,College,Multi-vehicle Collision,Total Loss,Police,9,4,0,0,3000,0,0,13,Full
14038,20,60,2000,900,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,20,3,1,0,1000,0,9,42,Full
14039,32,26,2000,1260,0,JD,Single Vehicle Collision,Total Loss,Fire,16,1,1,0,45500,0,6,8,Full
14040,298,46,1000,1138,0,JD,Single Vehicle Collision,Minor Damage,Police,18,1,2,1,33550,0,10,29,Full
14041,160,33,1000,1423,1,High School,Multi-vehicle Collision,Total Loss,Ambulance,17,3,2,1,52800,0,9,13,Full
14042,398,55,2000,1305,0,MD,Single Vehicle Collision,Major Damage,Fire,18,1,1,1,36740,1,17,37,Full
14043,141,30,1000,1347,0,High School,Parked Car,Minor Damage,none,6,1,1,1,6480,0,19,11,Full
14044,19,33,500,1355,,Bachelor,Single Vehicle Collision,Total Loss,none,21,1,1,1,5000,0,20,15,Full
14045,91,64,1000,1245,,College,Single Vehicle Collision,Minor Loss,Other,0,1,1,1,10000,0,2,48,Full
14046,48,37,2000,1479,,PhD,Parked Car,Minor Loss,Other,4,1,1,1,2000,0,0,17,Full
14047,72,55,2000,1010,,High School,Single Vehicle Collision,Total Loss,none,6,1,1,1,9000,0,4,33,Full
14048,396,57,1000,1366,0,High School,Multi-vehicle Collision,Major Damage,Other,22,3,2,0,52560,0,20,38,Full
14049,11,47,1000,1005,,Masters,Multi-vehicle Collision,Major Loss,Police,20,3,0,1,9000,0,9,31,Full
14050,75,37,1000,979,,High School,Single Vehicle Collision,Minor Loss,none,23,1,0,0,4000,0,3,16,Full
14051,115,44,500,1615,,Bachelor,Single Vehicle Collision,Major Loss,Police,3,1,1,1,2000,0,1,28,Full
14052,70,30,1000,1133,,PhD,Single Vehicle Collision,Major Loss,Police,5,1,1,0,5000,1,9,14,Full
14053,44,56,500,1669,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,13,1,0,1,9000,0,14,40,Full
14054,83,60,500,998,,High School,Parked Car,Total Loss,Police,15,1,1,0,3000,0,7,39,Full
14055,6,58,500,1061,,MD,Single Vehicle Collision,Minor Loss,Police,0,1,1,1,6000,0,6,40,Full
14056,119,59,2000,874,,Masters,Single Vehicle Collision,Major Loss,Ambulance,15,1,1,1,8000,0,7,39,Full
14057,81,28,1000,1139,1,Masters,Multi-vehicle Collision,Major Damage,Fire,0,3,1,0,44730,1,15,9,Full
14058,285,43,2000,1513,1,College,Vehicle Theft,Minor Damage,Police,7,1,1,0,2520,0,18,23,Full
14059,29,34,1000,1532,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,15,1,0,1,1000,0,1,13,Full
14060,19,36,500,963,,Bachelor,Single Vehicle Collision,Total Loss,none,7,1,0,1,9000,0,1,18,Full
14061,325,47,1000,1690,1,Associate,Single Vehicle Collision,Major Damage,Fire,11,1,0,0,72930,1,9,31,Full
14062,108,34,2000,1087,,College,Vehicle Theft,Major Loss,Ambulance,23,1,1,1,6000,0,8,12,Full
14063,91,64,500,1423,,Masters,Multi-vehicle Collision,Total Loss,none,7,2,1,0,4000,0,16,42,Full
14064,116,33,2000,1320,,College,Single Vehicle Collision,Minor Loss,Ambulance,5,1,0,1,6000,0,10,16,Full
14065,269,41,500,1464,1,College,Single Vehicle Collision,Minor Damage,Police,23,1,0,0,79300,0,8,23,Full
14066,176,39,500,1365,0,College,Multi-vehicle Collision,Minor Damage,Fire,14,3,2,0,44280,0,7,18,Full
14067,210,41,500,1223,0,High School,Multi-vehicle Collision,Total Loss,Other,12,3,2,0,81070,0,14,25,Full
14068,191,38,2000,1253,1,Masters,Multi-vehicle Collision,Major Damage,Ambulance,19,3,2,0,56320,0,8,18,Full
14069,108,48,2000,1387,,College,Multi-vehicle Collision,Minor Loss,Ambulance,12,3,1,1,10000,0,4,32,Full
14070,56,44,2000,1669,,Bachelor,Parked Car,Minor Loss,Police,23,1,0,1,2000,0,0,28,Full
14071,129,30,2000,927,1,PhD,Single Vehicle Collision,Total Loss,Other,7,1,1,0,74360,0,6,13,Full
14072,58,32,2000,1212,,Masters,Vehicle Theft,Total Loss,Ambulance,11,1,1,1,9000,0,1,10,Full
14073,195,37,1000,1407,0,MD,Single Vehicle Collision,Major Damage,Ambulance,12,1,0,0,44200,1,13,21,Full
14074,86,42,2000,1422,,High School,Parked Car,Minor Loss,Ambulance,11,1,1,1,8000,0,8,26,Full
14075,299,42,2000,1437,1,Associate,Single Vehicle Collision,Minor Damage,Other,13,1,1,0,70400,0,15,21,Full
14076,81,32,1000,946,,Bachelor,Multi-vehicle Collision,Major Loss,none,6,3,1,1,5000,0,13,16,Full
14077,14,41,500,944,,Bachelor,Multi-vehicle Collision,Total Loss,Other,10,3,1,0,3000,0,20,21,Full
14078,88,52,1000,1441,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,8,3,0,1,9000,0,6,31,Full
14079,22,35,2000,1423,,High School,Multi-vehicle Collision,Total Loss,none,7,3,0,1,4000,0,18,17,Full
14080,97,58,500,847,,Bachelor,Single Vehicle Collision,Major Loss,none,23,1,1,1,10000,0,20,38,Full
14081,174,36,2000,1279,1,College,Multi-vehicle Collision,Total Loss,Ambulance,21,3,2,0,65400,0,3,15,Full
14082,419,53,2000,736,0,College,Multi-vehicle Collision,Minor Damage,Police,17,4,0,1,62280,0,3,37,Full
14083,91,26,1000,1022,1,Associate,Multi-vehicle Collision,Minor Damage,Other,15,3,0,0,74200,0,19,6,Full
14084,254,39,500,1363,1,MD,Multi-vehicle Collision,Minor Damage,Ambulance,6,3,2,0,82320,1,20,22,Full
14085,46,34,1000,976,,Bachelor,Multi-vehicle Collision,Minor Loss,none,22,4,0,1,2000,0,14,14,Full
14086,21,26,2000,1513,,High School,Multi-vehicle Collision,Total Loss,Ambulance,15,3,1,1,5000,0,10,7,Full
14087,63,24,2000,1621,1,High School,Vehicle Theft,Minor Damage,Police,7,1,2,0,6120,0,0,2,P1
14088,78,30,2000,1217,,MD,Single Vehicle Collision,Total Loss,Police,21,1,1,1,6000,0,3,8,Full
14089,88,57,1000,937,,College,Multi-vehicle Collision,Minor Loss,Other,12,3,0,0,8000,0,20,35,Full
14090,61,32,2000,1396,,Bachelor,Single Vehicle Collision,Total Loss,none,13,1,1,0,5000,0,12,11,Full
14091,140,36,500,1364,1,JD,Multi-vehicle Collision,Minor Damage,Other,10,3,2,1,79500,0,15,19,Full
14092,29,28,1000,1096,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,23,4,1,1,8000,0,5,9,Full
14093,230,44,2000,1009,1,College,Single Vehicle Collision,Total Loss,Fire,19,1,0,1,74140,0,0,25,Full
14094,315,44,1000,974,1,Masters,Multi-vehicle Collision,Total Loss,Other,12,3,1,1,26730,0,9,22,Full
14095,234,43,500,1257,0,Associate,Single Vehicle Collision,Major Damage,Police,4,1,2,1,51600,0,4,25,Full
14096,70,58,500,1291,,High School,Parked Car,Minor Loss,none,5,1,1,1,2000,1,10,41,Full
14097,9,46,1000,1272,,Bachelor,Multi-vehicle Collision,Major Loss,none,9,3,1,0,3000,0,16,26,Full
14098,33,42,1000,1334,,PhD,Multi-vehicle Collision,Major Loss,Other,22,3,1,1,5000,0,0,21,Full
14099,412,56,500,1043,0,High School,Multi-vehicle Collision,Total Loss,Police,19,3,0,0,68040,0,18,37,Full
14100,427,60,1000,1179,0,MD,Single Vehicle Collision,Major Damage,Ambulance,23,1,1,1,90860,1,11,40,Full
14101,296,46,1000,1141,0,Masters,Single Vehicle Collision,Major Damage,Ambulance,18,1,0,0,54900,0,2,27,Full
14102,85,30,1000,1454,0,Associate,Single Vehicle Collision,Major Damage,Other,19,1,0,1,74280,1,9,14,Full
14103,48,44,1000,1475,,College,Single Vehicle Collision,Major Loss,Other,6,1,0,1,1000,1,9,22,Full
14104,5,21,500,915,1,High School,Single Vehicle Collision,Total Loss,Police,23,1,0,0,40500,0,17,2,P1
14105,102,35,1000,1207,,,Single Vehicle Collision,Minor Loss,Police,6,1,1,1,10000,0,8,18,Full
14106,119,26,1000,1107,,Masters,Multi-vehicle Collision,Total Loss,Police,19,3,1,1,5000,0,12,4,P2
14107,402,54,2000,1285,0,JD,Single Vehicle Collision,Major Damage,Other,19,1,0,1,67770,1,2,35,Full
14108,79,44,1000,1264,,Masters,Multi-vehicle Collision,Total Loss,Police,3,3,1,1,1000,0,3,23,Full
14109,52,60,2000,1247,,College,Vehicle Theft,Major Loss,Police,19,1,1,0,1000,0,8,42,Full
14110,94,26,500,723,0,MD,Multi-vehicle Collision,Major Damage,Fire,6,3,1,1,36700,0,5,8,Full
14111,9,27,2000,1669,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,19,3,1,1,3000,0,11,6,Full
14112,79,48,2000,856,,Masters,Single Vehicle Collision,Total Loss,Ambulance,5,1,1,0,3000,0,11,28,Full
14113,24,30,500,1631,,High School,Multi-vehicle Collision,Minor Loss,Police,0,3,1,0,8000,0,17,11,Full
14114,107,46,500,939,,High School,Single Vehicle Collision,Major Loss,Police,0,1,0,1,7000,1,13,27,Full
14115,70,55,2000,999,,High School,Single Vehicle Collision,Total Loss,Ambulance,22,1,1,1,5000,0,10,34,Full
14116,155,35,1000,919,1,Associate,Single Vehicle Collision,Minor Damage,Ambulance,0,1,0,0,48360,0,18,14,Full
14117,369,53,2000,1460,1,Masters,Multi-vehicle Collision,Total Loss,Police,10,2,1,0,77990,0,3,33,Full
14118,107,26,500,975,1,JD,Multi-vehicle Collision,Minor Damage,Ambulance,14,3,1,0,59700,0,13,7,Full
14119,29,44,500,876,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,19,3,1,0,2000,0,18,23,Full
14120,25,51,500,940,,MD,Multi-vehicle Collision,Major Loss,none,16,3,1,1,1000,0,7,30,Full
14121,19,38,2000,1262,,Masters,Multi-vehicle Collision,Major Loss,Police,3,2,1,1,1000,0,10,20,Full
14122,405,57,1000,1132,0,MD,Multi-vehicle Collision,Total Loss,Other,21,3,2,0,61440,0,7,36,Full
14123,426,54,2000,1098,1,Masters,Single Vehicle Collision,Minor Damage,Police,13,1,2,0,100800,0,18,38,Full
14124,244,40,2000,1268,1,Masters,Vehicle Theft,Trivial Damage,none,10,1,2,0,6600,0,10,21,Full
14125,118,56,1000,882,,College,Single Vehicle Collision,Total Loss,Police,15,1,1,1,3000,0,19,34,Full
14126,224,40,2000,1292,1,JD,Single Vehicle Collision,Minor Damage,Other,21,1,1,1,69840,0,6,24,Full
14127,8,56,500,1039,,High School,Vehicle Theft,Major Loss,Police,16,1,1,1,4000,0,2,38,Full
14128,439,56,500,1281,0,High School,Single Vehicle Collision,Minor Damage,Ambulance,9,1,2,0,50000,0,6,40,Full
14129,39,35,1000,1456,,Masters,Multi-vehicle Collision,Total Loss,Police,7,3,1,0,4000,0,13,19,Full
14130,405,58,500,1238,0,MD,Single Vehicle Collision,Major Damage,Police,11,1,0,0,63580,1,18,41,Full
14131,245,40,500,885,1,Masters,Single Vehicle Collision,Total Loss,Other,0,1,0,0,85150,0,17,22,Full
14132,58,55,500,1567,,Bachelor,Single Vehicle Collision,Major Loss,Police,22,1,1,1,7000,0,20,36,Full
14133,94,44,1000,995,,,Multi-vehicle Collision,Major Loss,none,8,3,0,1,2000,0,15,23,Full
14134,116,55,1000,900,,High School,Single Vehicle Collision,Total Loss,Police,6,1,0,1,1000,0,12,36,Full
14135,66,58,1000,1551,,High School,Single Vehicle Collision,Minor Loss,Police,0,1,1,1,1000,0,16,38,Full
14136,19,38,2000,1262,,Masters,Multi-vehicle Collision,Major Loss,Police,3,2,1,1,1000,0,10,20,Full
14137,93,61,2000,1429,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,0,3,0,1,10000,0,16,41,Full
14138,62,30,2000,1238,,Bachelor,Single Vehicle Collision,Total Loss,Other,16,1,0,0,2000,1,19,10,Full
14139,287,45,1000,1231,0,Masters,Single Vehicle Collision,Minor Damage,Fire,19,1,0,0,53800,0,9,26,Full
14140,49,37,500,1598,,High School,Single Vehicle Collision,Minor Loss,Ambulance,19,1,1,1,8000,0,5,15,Full
14141,100,45,500,1617,,Bachelor,Multi-vehicle Collision,Total Loss,Police,1,3,1,0,6000,0,18,23,Full
14142,239,39,500,1397,1,Masters,Multi-vehicle Collision,Major Damage,Ambulance,0,4,0,0,76890,0,8,21,Full
14143,115,62,500,1590,,High School,Vehicle Theft,Minor Loss,none,14,1,1,1,3000,0,7,42,Full
14144,26,63,2000,1047,,Bachelor,Vehicle Theft,Minor Loss,none,4,1,0,0,1000,0,3,42,Full
14145,147,37,1000,1440,1,Associate,Multi-vehicle Collision,Total Loss,Other,2,2,1,0,53680,0,11,20,Full
14146,81,58,2000,1181,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,4,3,1,1,1000,0,9,39,Full
14147,8,29,500,1491,,High School,Single Vehicle Collision,Major Loss,none,23,1,1,0,7000,0,10,12,Full
14148,76,54,500,1518,,PhD,Multi-vehicle Collision,Total Loss,Ambulance,5,3,1,1,9000,0,6,34,Full
14149,70,64,500,1073,,High School,Parked Car,Total Loss,Ambulance,22,1,1,1,2000,0,1,44,Full
14150,10,62,1000,1529,,,Single Vehicle Collision,Minor Loss,Ambulance,21,1,1,0,5000,0,11,43,Full
14151,255,44,2000,815,1,PhD,Parked Car,Trivial Damage,Police,7,1,2,0,6400,1,10,26,Full
14152,35,31,500,1074,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,23,3,1,1,6000,1,19,10,Full
14153,112,63,500,1163,,High School,Vehicle Theft,Total Loss,Police,11,1,1,0,9000,0,20,46,Full
14154,84,62,500,1154,,College,Vehicle Theft,Major Loss,none,18,1,1,1,6000,0,17,40,Full
14155,86,42,2000,1422,,High School,Parked Car,Minor Loss,Ambulance,11,1,1,1,8000,0,8,26,Full
14156,108,28,1000,1439,,Bachelor,Single Vehicle Collision,Major Loss,Other,3,1,1,1,8000,0,15,9,Full
14157,97,61,500,1356,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,23,3,0,1,2000,0,20,44,Full
14158,77,53,500,1481,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,5,3,1,1,5000,0,7,33,Full
14159,12,28,1000,1428,,High School,Single Vehicle Collision,Major Loss,Police,4,1,0,0,9000,0,6,6,Full
14160,28,36,1000,1074,,College,Multi-vehicle Collision,Major Loss,none,18,4,0,1,4000,0,16,20,Full
14161,27,36,500,1136,,Bachelor,Single Vehicle Collision,Minor Loss,Police,11,1,1,1,5000,0,14,15,Full
14162,159,37,1000,894,0,Associate,Single Vehicle Collision,Total Loss,Police,13,1,2,0,70290,0,16,17,Full
14163,72,45,2000,978,,Bachelor,Single Vehicle Collision,Minor Loss,Police,19,1,1,1,1000,0,5,28,Full
14164,215,37,500,1633,1,College,Multi-vehicle Collision,Minor Damage,Fire,7,3,2,1,57120,0,13,18,Full
14165,385,51,1000,976,1,MD,Multi-vehicle Collision,Minor Damage,Other,14,3,1,0,67600,0,8,30,Full
14166,48,44,2000,1193,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,21,3,0,1,7000,0,5,22,Full
14167,53,60,500,1056,,Bachelor,Vehicle Theft,Minor Loss,Ambulance,2,1,1,1,8000,0,8,40,Full
14168,291,46,1000,995,1,High School,Parked Car,Minor Damage,Police,8,1,2,1,5580,1,10,29,Full
14169,194,34,1000,1423,0,Associate,Vehicle Theft,Minor Damage,none,0,1,0,0,9100,0,12,13,Full
14170,11,32,2000,891,,Masters,Multi-vehicle Collision,Total Loss,none,3,3,0,1,6000,0,19,11,Full
14171,61,31,500,930,,Bachelor,Single Vehicle Collision,Major Loss,Police,2,1,0,0,4000,0,6,10,Full
14172,402,54,2000,1285,0,JD,Single Vehicle Collision,Major Damage,Other,19,1,0,1,67770,1,2,35,Full
14173,328,49,500,1435,1,Masters,Single Vehicle Collision,Total Loss,Police,19,1,0,1,71440,0,10,28,Full
14174,12,28,1000,1428,,High School,Single Vehicle Collision,Major Loss,Police,4,1,0,0,9000,0,6,6,Full
14175,247,44,2000,1102,1,College,Multi-vehicle Collision,Minor Damage,Fire,22,3,2,0,69480,0,7,25,Full
14176,119,28,2000,1080,0,High School,Single Vehicle Collision,Total Loss,Ambulance,1,1,0,1,53600,1,8,7,Full
14177,58,35,2000,1018,,Bachelor,Single Vehicle Collision,Minor Loss,none,23,1,0,1,8000,0,6,17,Full
14178,245,40,500,885,1,Masters,Single Vehicle Collision,Total Loss,Other,0,1,0,0,85150,0,17,22,Full
14179,88,31,2000,1022,,High School,Multi-vehicle Collision,Total Loss,Police,1,3,0,1,3000,0,20,12,Full
14180,30,31,500,1052,,High School,Single Vehicle Collision,Total Loss,Ambulance,20,1,0,0,7000,0,14,11,Full
14181,88,34,2000,1585,,Bachelor,Vehicle Theft,Total Loss,Ambulance,14,1,1,1,10000,0,13,13,Full
14182,20,38,500,1377,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,5,2,0,0,3000,0,13,16,Full
14183,257,40,2000,1306,0,Associate,Multi-vehicle Collision,Major Damage,Ambulance,3,3,2,0,50050,1,7,20,Full
14184,22,29,2000,1239,0,MD,Single Vehicle Collision,Major Damage,Ambulance,14,1,2,0,70800,1,3,9,Full
14185,152,33,1000,841,1,High School,Single Vehicle Collision,Minor Damage,Ambulance,2,1,0,0,82610,1,13,14,Full
14186,14,49,1000,851,,Bachelor,Single Vehicle Collision,Major Loss,Police,11,1,0,0,9000,0,20,31,Full
14187,35,58,1000,842,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,13,1,1,1,5000,0,10,36,Full
14188,54,35,500,1261,1,MD,Multi-vehicle Collision,Minor Damage,Fire,21,3,2,0,79090,0,3,19,Full
14189,82,49,2000,1539,,College,Single Vehicle Collision,Major Loss,Other,10,1,1,1,4000,0,12,33,Full
14190,81,34,500,1234,,High School,Multi-vehicle Collision,Major Loss,Ambulance,13,2,0,1,10000,0,20,12,Full
14191,197,41,1000,1325,1,PhD,Single Vehicle Collision,Major Damage,Police,6,1,2,1,76400,1,18,24,Full
14192,23,51,1000,1538,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,2,3,1,1,7000,0,3,29,Full
14193,72,33,1000,981,,Bachelor,Single Vehicle Collision,Major Loss,Police,23,1,1,0,1000,0,16,11,Full
14194,78,31,1000,1377,1,Masters,Multi-vehicle Collision,Minor Damage,Other,1,3,2,0,52290,0,18,9,Full
14195,254,40,500,1391,0,College,Single Vehicle Collision,Minor Damage,Other,23,1,2,0,53460,0,6,18,Full
14196,41,25,1000,1227,1,College,Multi-vehicle Collision,Major Damage,Other,12,3,2,0,45120,1,4,3,P2
14197,72,33,1000,981,,Bachelor,Single Vehicle Collision,Major Loss,Police,23,1,1,0,1000,0,16,11,Full
14198,92,59,2000,1368,,MD,Parked Car,Minor Loss,Ambulance,8,1,1,0,6000,0,8,41,Full
14199,91,44,500,1086,,Bachelor,Parked Car,Major Loss,Police,0,1,0,0,2000,0,15,22,Full
14200,303,43,1000,671,1,Associate,Single Vehicle Collision,Minor Damage,Fire,20,1,2,0,60210,0,2,21,Full
14201,45,36,1000,1111,,Masters,Single Vehicle Collision,Major Loss,Ambulance,10,1,1,0,9000,0,15,17,Full
14202,57,51,500,1009,,Bachelor,Multi-vehicle Collision,Major Loss,Police,12,2,1,1,6000,0,8,31,Full
14203,37,27,1000,1525,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,23,3,0,0,5000,0,18,7,Full
14204,7,21,1000,1343,0,Associate,Single Vehicle Collision,Total Loss,Other,21,1,1,0,62460,0,12,0,Ls
14205,44,50,1000,996,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,21,3,0,0,8000,0,11,32,Full
14206,223,43,500,1235,1,Masters,Single Vehicle Collision,Minor Damage,Police,14,1,2,0,54400,0,4,27,Full
14207,10,62,1000,1529,,,Single Vehicle Collision,Minor Loss,Ambulance,21,1,1,0,5000,0,11,43,Full
14208,272,41,2000,946,0,MD,Single Vehicle Collision,Minor Damage,Fire,23,1,0,0,84100,1,6,22,Full
14209,24,25,1000,1554,,High School,Parked Car,Total Loss,none,14,1,0,1,8000,0,20,5,Full
14210,44,50,1000,996,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,21,3,0,0,8000,0,11,32,Full
14211,71,31,1000,1068,,Bachelor,Vehicle Theft,Major Loss,Ambulance,23,1,1,1,10000,0,20,14,Full
14212,106,38,2000,1352,,,Single Vehicle Collision,Total Loss,Police,1,1,1,1,9000,0,4,20,Full
14213,39,25,2000,1307,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,2,4,0,1,2000,0,16,4,P2
14214,9,58,1000,1219,,Bachelor,Parked Car,Total Loss,Police,9,1,1,1,7000,0,3,39,Full
14215,27,47,1000,1201,,Bachelor,Single Vehicle Collision,Major Loss,Police,4,1,1,1,1000,0,7,27,Full
14216,37,62,2000,1615,,College,Single Vehicle Collision,Minor Loss,Ambulance,10,1,1,0,3000,0,16,42,Full
14217,67,42,2000,1618,,High School,Multi-vehicle Collision,Total Loss,Ambulance,3,3,1,1,3000,0,4,24,Full
14218,48,53,2000,1333,,College,Multi-vehicle Collision,Minor Loss,Ambulance,7,3,0,1,7000,0,12,37,Full
14219,108,29,1000,1338,1,PhD,Multi-vehicle Collision,Minor Damage,Ambulance,4,3,2,1,61380,0,3,7,Full
14220,146,32,2000,1276,0,Associate,Single Vehicle Collision,Major Damage,Fire,12,1,0,0,59940,0,20,15,Full
14221,32,36,500,1643,,College,Single Vehicle Collision,Major Loss,Other,3,1,0,1,1000,0,17,20,Full
14222,20,35,1000,1543,,High School,Multi-vehicle Collision,Total Loss,none,8,3,0,1,7000,0,17,15,Full
14223,10,29,2000,1635,,PhD,Parked Car,Total Loss,Ambulance,22,1,0,1,7000,0,10,8,Full
14224,22,32,500,1106,,MD,Single Vehicle Collision,Major Loss,Other,7,1,1,1,1000,0,3,16,Full
14225,34,43,1000,994,,College,Parked Car,Major Loss,Ambulance,21,1,0,0,9000,0,12,22,Full
14226,465,63,500,1007,1,Masters,Single Vehicle Collision,Minor Damage,Other,7,1,0,0,43560,0,0,43,Full
14227,7,54,500,935,,Bachelor,Multi-vehicle Collision,Major Loss,none,14,3,1,1,2000,0,14,35,Full
14228,25,34,1000,854,,Bachelor,Multi-vehicle Collision,Total Loss,Other,1,3,1,1,2000,0,18,15,Full
14229,260,43,500,982,1,JD,Single Vehicle Collision,Total Loss,Fire,18,1,1,0,75400,0,4,25,Full
