index,timeascustomer,driverage,insuranceaccess,insurancepremium,drivergender,educationlevel,accidenttype,incidentseverity,authoritiesinvolved,incidenttime,numvehiclesinvolved,numbodilyinjuries,policereportbool,totalclaimamount,fraud,vehicleage,driverexperience,licencetype
2960,18.0,49.0,2000.0,909.0,,College,Vehicle Theft,Major Loss,Police,3.0,1.0,1.0,0.0,5000.0,0,13.0,28.0,Full
2961,41.0,38.0,2000.0,1062.0,,College,Parked Car,Major Loss,none,11.0,1.0,1.0,1.0,5000.0,0,2.0,20.0,Full
2962,42.0,57.0,500.0,1641.0,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,12.0,1.0,-0.0,1.0,9000.0,0,6.0,37.0,Full
2963,79.0,48.0,2000.0,856.0,,Masters,Single Vehicle Collision,Total Loss,Ambulance,5.0,1.0,1.0,0.0,3000.0,0,11.0,28.0,Full
2964,35.0,30.0,2000.0,885.0,,,Single Vehicle Collision,Minor Loss,Police,16.0,1.0,1.0,1.0,9000.0,0,15.0,12.0,Full
2965,59.0,46.0,1000.0,871.0,,Masters,Multi-vehicle Collision,Minor Loss,Other,21.0,3.0,1.0,1.0,1000.0,0,3.0,25.0,Full
2966,72.0,44.0,2000.0,1133.0,,College,Multi-vehicle Collision,Minor Loss,Police,0.0,3.0,1.0,1.0,1000.0,0,19.0,28.0,Full
2967,186.0,38.0,2000.0,1347.0,1.0,JD,Multi-vehicle Collision,Minor Damage,Ambulance,1.0,3.0,2.0,0.0,73800.0,0,20.0,21.0,Full
2968,23.0,56.0,1000.0,1256.0,,PhD,Multi-vehicle Collision,Total Loss,Ambulance,1.0,3.0,-0.0,0.0,8000.0,0,14.0,36.0,Full
2969,164.0,31.0,500.0,1115.0,1.0,Associate,Vehicle Theft,Trivial Damage,Police,5.0,1.0,1.0,0.0,4320.0,0,13.0,14.0,Full
2970,39.0,31.0,2000.0,1367.0,1.0,High School,Multi-vehicle Collision,Major Damage,Fire,14.0,3.0,1.0,0.0,52700.0,1,1.0,10.0,Full
2971,12.0,38.0,2000.0,1174.0,,,Single Vehicle Collision,Total Loss,Police,8.0,1.0,1.0,0.0,10000.0,0,1.0,17.0,Full
2972,9.0,24.0,2000.0,1304.0,1.0,PhD,Vehicle Theft,Trivial Damage,none,6.0,1.0,0.0,1.0,5940.0,1,14.0,8.0,Full
2973,112.0,48.0,2000.0,1647.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,23.0,1.0,-0.0,1.0,1000.0,0,17.0,27.0,Full
2974,256.0,41.0,2000.0,1416.0,1.0,PhD,Single Vehicle Collision,Major Damage,Police,5.0,1.0,1.0,0.0,63400.0,1,1.0,22.0,Full
2975,58.0,28.0,500.0,887.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,8.0,3.0,0.0,1.0,6000.0,0,9.0,6.0,Full
2976,222.0,38.0,2000.0,1158.0,0.0,MD,Single Vehicle Collision,Total Loss,Police,20.0,1.0,2.0,1.0,60480.0,0,14.0,21.0,Full
2977,58.0,49.0,500.0,1668.0,,Masters,Multi-vehicle Collision,Major Loss,Police,21.0,2.0,-0.0,-0.0,4000.0,0,17.0,33.0,Full
2978,31.0,64.0,1000.0,1347.0,,High School,Vehicle Theft,Minor Loss,none,6.0,1.0,-0.0,1.0,8000.0,0,15.0,46.0,Full
2979,257.0,43.0,2000.0,1322.0,-0.0,High School,Parked Car,Minor Damage,Police,4.0,1.0,1.0,1.0,9020.0,0,10.0,23.0,Full
2980,339.0,48.0,500.0,1699.0,-0.0,JD,Multi-vehicle Collision,Total Loss,Fire,18.0,3.0,2.0,0.0,51840.0,0,14.0,31.0,Full
2981,116.0,56.0,2000.0,1104.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,10.0,1.0,1.0,-0.0,7000.0,0,6.0,40.0,Full
2982,162.0,31.0,1000.0,1050.0,1.0,Masters,Parked Car,Minor Damage,none,7.0,1.0,0.0,-0.0,3600.0,1,2.0,13.0,Full
2983,19.0,28.0,2000.0,1325.0,,High School,Multi-vehicle Collision,Total Loss,none,15.0,3.0,1.0,1.0,4000.0,0,0.0,6.0,Full
2984,69.0,54.0,1000.0,1421.0,,PhD,Multi-vehicle Collision,Total Loss,Ambulance,8.0,3.0,1.0,1.0,1000.0,0,13.0,37.0,Full
2985,223.0,43.0,500.0,1734.0,1.0,MD,Parked Car,Trivial Damage,none,6.0,1.0,0.0,-0.0,5200.0,0,9.0,22.0,Full
2986,136.0,32.0,500.0,1170.0,1.0,JD,Single Vehicle Collision,Major Damage,Police,6.0,1.0,0.0,0.0,55000.0,1,7.0,12.0,Full
2987,78.0,42.0,2000.0,1473.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,5.0,1.0,1.0,0.0,9000.0,0,18.0,21.0,Full
2988,110.0,27.0,1000.0,1665.0,1.0,Associate,Single Vehicle Collision,Total Loss,Ambulance,3.0,1.0,-0.0,0.0,57500.0,0,5.0,8.0,Full
2989,46.0,39.0,500.0,1051.0,,Bachelor,Single Vehicle Collision,Minor Loss,Police,16.0,1.0,1.0,0.0,4000.0,0,17.0,22.0,Full
2990,2.0,28.0,1000.0,1341.0,1.0,JD,Single Vehicle Collision,Minor Damage,Fire,19.0,1.0,-0.0,1.0,58140.0,0,7.0,10.0,Full
2991,105.0,42.0,1000.0,962.0,,Bachelor,Multi-vehicle Collision,Total Loss,none,12.0,3.0,-0.0,1.0,7000.0,0,12.0,26.0,Full
2992,62.0,31.0,1000.0,1174.0,,Masters,Multi-vehicle Collision,Total Loss,none,19.0,3.0,1.0,1.0,6000.0,0,3.0,9.0,Full
2993,115.0,39.0,2000.0,1511.0,,High School,Single Vehicle Collision,Minor Loss,none,9.0,1.0,1.0,1.0,6000.0,0,16.0,20.0,Full
2994,68.0,62.0,2000.0,1488.0,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,5.0,2.0,-0.0,1.0,2000.0,0,12.0,41.0,Full
2995,112.0,39.0,1000.0,1396.0,,Bachelor,Single Vehicle Collision,Total Loss,Police,1.0,1.0,-0.0,0.0,1000.0,0,6.0,17.0,Full
2996,56.0,36.0,500.0,1533.0,-0.0,JD,Single Vehicle Collision,Major Damage,Police,13.0,1.0,1.0,1.0,58500.0,0,14.0,14.0,Full
2997,101.0,30.0,2000.0,897.0,,Masters,Multi-vehicle Collision,Total Loss,Other,2.0,3.0,-0.0,1.0,6000.0,0,7.0,11.0,Full
2998,86.0,45.0,1000.0,889.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,6.0,1.0,1.0,1.0,8000.0,0,5.0,29.0,Full
2999,30.0,41.0,2000.0,958.0,,High School,Single Vehicle Collision,Major Loss,Ambulance,12.0,1.0,1.0,1.0,7000.0,0,2.0,22.0,Full
3000,110.0,48.0,500.0,1399.0,,Bachelor,Single Vehicle Collision,Minor Loss,Police,15.0,1.0,1.0,1.0,5000.0,0,7.0,26.0,Full
3001,25.0,51.0,2000.0,1673.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,16.0,1.0,1.0,-0.0,1000.0,0,18.0,34.0,Full
3002,116.0,27.0,1000.0,1059.0,,MD,Single Vehicle Collision,Major Loss,Ambulance,4.0,1.0,0.0,0.0,10000.0,0,19.0,6.0,Full
3003,106.0,30.0,500.0,1492.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,2.0,4.0,1.0,0.0,3000.0,0,16.0,9.0,Full
3004,59.0,25.0,1000.0,1223.0,,College,Multi-vehicle Collision,Minor Loss,none,10.0,3.0,1.0,1.0,6000.0,0,12.0,6.0,Full
3005,8.0,52.0,2000.0,1230.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,13.0,1.0,1.0,-0.0,2000.0,0,20.0,32.0,Full
3006,328.0,48.0,1000.0,1407.0,0.0,MD,Single Vehicle Collision,Major Damage,Police,5.0,1.0,1.0,1.0,71610.0,1,11.0,28.0,Full
3007,199.0,38.0,1000.0,1281.0,1.0,High School,Single Vehicle Collision,Major Damage,Police,6.0,1.0,0.0,0.0,44440.0,1,8.0,18.0,Full
3008,94.0,34.0,1000.0,933.0,,College,Parked Car,Major Loss,Police,19.0,1.0,1.0,1.0,8000.0,0,10.0,17.0,Full
3009,94.0,46.0,2000.0,1606.0,,PhD,Multi-vehicle Collision,Minor Loss,Ambulance,1.0,3.0,-0.0,1.0,3000.0,0,15.0,29.0,Full
3010,31.0,61.0,500.0,1489.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,4.0,1.0,1.0,-0.0,4000.0,0,1.0,44.0,Full
3011,334.0,47.0,500.0,1239.0,0.0,Masters,Vehicle Theft,Minor Damage,none,3.0,1.0,-0.0,0.0,6240.0,0,4.0,27.0,Full
3012,201.0,40.0,2000.0,1316.0,1.0,PhD,Vehicle Theft,Minor Damage,Police,14.0,1.0,0.0,1.0,6820.0,0,12.0,23.0,Full
3013,8.0,53.0,1000.0,988.0,,Masters,Multi-vehicle Collision,Minor Loss,Police,8.0,3.0,1.0,1.0,10000.0,0,14.0,37.0,Full
3014,75.0,55.0,1000.0,1245.0,,,Multi-vehicle Collision,Total Loss,Ambulance,-0.0,3.0,1.0,1.0,3000.0,0,8.0,35.0,Full
3015,115.0,37.0,1000.0,953.0,,High School,Vehicle Theft,Total Loss,Other,23.0,1.0,1.0,1.0,9000.0,0,18.0,17.0,Full
3016,167.0,36.0,1000.0,949.0,1.0,Masters,Multi-vehicle Collision,Major Damage,Ambulance,22.0,3.0,-0.0,-0.0,69680.0,1,7.0,16.0,Full
3017,76.0,24.0,1000.0,1623.0,1.0,MD,Multi-vehicle Collision,Total Loss,Ambulance,6.0,3.0,1.0,-0.0,74700.0,0,18.0,2.0,P1
3018,31.0,30.0,500.0,905.0,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,2.0,1.0,-0.0,0.0,2000.0,0,0.0,12.0,Full
3019,92.0,38.0,500.0,1413.0,,,Parked Car,Minor Loss,Ambulance,20.0,1.0,1.0,0.0,6000.0,0,6.0,21.0,Full
3020,98.0,37.0,2000.0,1544.0,,High School,Single Vehicle Collision,Total Loss,Police,10.0,1.0,-0.0,-0.0,4000.0,0,13.0,16.0,Full
3021,219.0,43.0,1000.0,1483.0,1.0,MD,Multi-vehicle Collision,Major Damage,Ambulance,3.0,3.0,1.0,0.0,70680.0,0,6.0,23.0,Full
3022,111.0,34.0,500.0,1512.0,,Masters,Single Vehicle Collision,Major Loss,Ambulance,20.0,1.0,0.0,1.0,10000.0,0,18.0,13.0,Full
3023,66.0,64.0,1000.0,854.0,,Masters,Multi-vehicle Collision,Major Loss,Other,17.0,3.0,1.0,1.0,2000.0,1,1.0,48.0,Full
3024,437.0,60.0,1000.0,1270.0,1.0,College,Single Vehicle Collision,Minor Damage,Other,10.0,1.0,1.0,-0.0,84480.0,1,3.0,42.0,Full
3025,284.0,48.0,500.0,958.0,1.0,PhD,Multi-vehicle Collision,Major Damage,Fire,19.0,3.0,-0.0,0.0,46860.0,0,17.0,27.0,Full
3026,89.0,48.0,1000.0,1351.0,,High School,Vehicle Theft,Major Loss,Police,8.0,1.0,1.0,-0.0,10000.0,0,13.0,27.0,Full
3027,240.0,40.0,500.0,1534.0,1.0,JD,Multi-vehicle Collision,Total Loss,Fire,18.0,2.0,-0.0,0.0,66550.0,0,7.0,22.0,Full
3028,315.0,44.0,1000.0,974.0,1.0,Masters,Multi-vehicle Collision,Total Loss,Other,12.0,3.0,1.0,1.0,26730.0,0,9.0,22.0,Full
3029,-0.0,32.0,1000.0,1377.0,0.0,College,Multi-vehicle Collision,Minor Damage,Ambulance,6.0,4.0,1.0,-0.0,39720.0,0,13.0,11.0,Full
3030,116.0,55.0,1000.0,900.0,,High School,Single Vehicle Collision,Total Loss,Police,6.0,1.0,0.0,1.0,1000.0,0,12.0,36.0,Full
3031,54.0,30.0,500.0,1599.0,,Bachelor,Multi-vehicle Collision,Major Loss,none,16.0,3.0,1.0,1.0,8000.0,0,0.0,8.0,Full
3032,73.0,55.0,1000.0,1509.0,,Bachelor,Single Vehicle Collision,Total Loss,Police,16.0,1.0,1.0,1.0,9000.0,0,8.0,37.0,Full
3033,224.0,42.0,500.0,1213.0,1.0,College,Single Vehicle Collision,Minor Damage,Fire,11.0,1.0,-0.0,1.0,55200.0,0,17.0,20.0,Full
3034,138.0,33.0,500.0,1363.0,1.0,JD,Single Vehicle Collision,Minor Damage,Other,6.0,1.0,2.0,-0.0,95810.0,0,8.0,17.0,Full
3035,52.0,40.0,500.0,854.0,,Bachelor,Multi-vehicle Collision,Total Loss,none,6.0,3.0,1.0,-0.0,10000.0,0,19.0,22.0,Full
3036,84.0,42.0,2000.0,1050.0,,Bachelor,Parked Car,Minor Loss,Police,12.0,1.0,-0.0,1.0,5000.0,0,16.0,24.0,Full
3037,11.0,47.0,1000.0,1005.0,,Masters,Multi-vehicle Collision,Major Loss,Police,20.0,3.0,-0.0,1.0,9000.0,0,9.0,31.0,Full
3038,101.0,46.0,1000.0,1460.0,,Bachelor,Multi-vehicle Collision,Major Loss,Police,8.0,3.0,0.0,-0.0,4000.0,0,7.0,30.0,Full
3039,271.0,44.0,500.0,1341.0,1.0,High School,Single Vehicle Collision,Minor Damage,Other,16.0,1.0,2.0,-0.0,76230.0,1,18.0,26.0,Full
3040,36.0,52.0,2000.0,1502.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,18.0,4.0,1.0,1.0,4000.0,0,-0.0,31.0,Full
3041,59.0,48.0,1000.0,1320.0,,Bachelor,Vehicle Theft,Major Loss,Police,18.0,1.0,1.0,1.0,3000.0,0,2.0,27.0,Full
3042,60.0,58.0,2000.0,1440.0,,Masters,Single Vehicle Collision,Total Loss,none,14.0,1.0,1.0,1.0,7000.0,0,19.0,36.0,Full
3043,86.0,63.0,1000.0,1255.0,,Bachelor,Multi-vehicle Collision,Total Loss,Police,8.0,3.0,-0.0,1.0,6000.0,0,6.0,41.0,Full
3044,182.0,38.0,2000.0,1441.0,1.0,Masters,Single Vehicle Collision,Total Loss,Police,18.0,1.0,2.0,1.0,89650.0,0,10.0,18.0,Full
3045,66.0,51.0,1000.0,1016.0,,Bachelor,Multi-vehicle Collision,Minor Loss,none,4.0,3.0,1.0,1.0,9000.0,0,5.0,33.0,Full
3046,276.0,47.0,1000.0,1724.0,0.0,PhD,Multi-vehicle Collision,Minor Damage,Police,23.0,3.0,0.0,0.0,65780.0,0,1.0,27.0,Full
3047,110.0,27.0,1000.0,1665.0,1.0,Associate,Single Vehicle Collision,Total Loss,Ambulance,3.0,1.0,-0.0,-0.0,57500.0,0,5.0,8.0,Full
3048,75.0,56.0,1000.0,914.0,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,22.0,1.0,0.0,1.0,5000.0,0,4.0,38.0,Full
3049,116.0,55.0,1000.0,900.0,,High School,Single Vehicle Collision,Total Loss,Police,6.0,1.0,0.0,1.0,1000.0,0,12.0,36.0,Full
3050,100.0,46.0,1000.0,1663.0,,MD,Multi-vehicle Collision,Total Loss,Police,6.0,3.0,1.0,-0.0,10000.0,0,18.0,28.0,Full
3051,12.0,60.0,500.0,1139.0,,Masters,Multi-vehicle Collision,Total Loss,Other,22.0,4.0,1.0,-0.0,2000.0,0,8.0,42.0,Full
3052,80.0,25.0,1000.0,1478.0,,Bachelor,Single Vehicle Collision,Total Loss,none,5.0,1.0,1.0,1.0,2000.0,0,18.0,6.0,Full
3053,106.0,32.0,1000.0,1497.0,,Masters,Single Vehicle Collision,Major Loss,none,2.0,1.0,0.0,0.0,4000.0,0,4.0,15.0,Full
3054,160.0,38.0,500.0,1734.0,-0.0,High School,Multi-vehicle Collision,Major Damage,Fire,13.0,3.0,2.0,1.0,66780.0,0,19.0,19.0,Full
3055,78.0,52.0,2000.0,1287.0,,College,Multi-vehicle Collision,Minor Loss,Other,10.0,3.0,1.0,-0.0,2000.0,0,17.0,36.0,Full
3056,96.0,30.0,500.0,1399.0,-0.0,College,Single Vehicle Collision,Total Loss,Fire,22.0,1.0,-0.0,1.0,53440.0,0,11.0,12.0,Full
3057,100.0,33.0,500.0,1125.0,0.0,College,Single Vehicle Collision,Minor Damage,Other,4.0,1.0,1.0,-0.0,40800.0,0,11.0,14.0,Full
3058,52.0,51.0,2000.0,1144.0,,,Multi-vehicle Collision,Total Loss,Police,11.0,3.0,0.0,0.0,10000.0,0,16.0,30.0,Full
3059,269.0,41.0,500.0,1464.0,1.0,College,Single Vehicle Collision,Minor Damage,Police,23.0,1.0,-0.0,-0.0,79300.0,0,8.0,23.0,Full
3060,52.0,58.0,1000.0,1523.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,6.0,1.0,1.0,-0.0,8000.0,0,6.0,39.0,Full
3061,75.0,39.0,500.0,1055.0,,Masters,Single Vehicle Collision,Total Loss,Ambulance,16.0,1.0,1.0,1.0,9000.0,0,15.0,23.0,Full
3062,111.0,36.0,1000.0,970.0,,High School,Multi-vehicle Collision,Major Loss,none,2.0,3.0,-0.0,1.0,7000.0,0,12.0,19.0,Full
3063,294.0,44.0,1000.0,1226.0,1.0,PhD,Vehicle Theft,Trivial Damage,none,3.0,1.0,-0.0,-0.0,6100.0,0,13.0,23.0,Full
3064,246.0,44.0,1000.0,1397.0,0.0,High School,Single Vehicle Collision,Minor Damage,Other,6.0,1.0,1.0,-0.0,61740.0,0,18.0,28.0,Full
3065,476.0,61.0,1000.0,1563.0,1.0,Masters,Single Vehicle Collision,Total Loss,Fire,10.0,1.0,1.0,1.0,49390.0,0,6.0,40.0,Full
3066,98.0,37.0,2000.0,1544.0,,High School,Single Vehicle Collision,Total Loss,Police,10.0,1.0,0.0,0.0,4000.0,0,13.0,16.0,Full
3067,427.0,60.0,1000.0,1179.0,0.0,MD,Single Vehicle Collision,Major Damage,Ambulance,23.0,1.0,1.0,1.0,90860.0,1,11.0,40.0,Full
3068,30.0,50.0,1000.0,1114.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,2.0,3.0,1.0,1.0,7000.0,0,13.0,30.0,Full
3069,9.0,25.0,1000.0,1419.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,22.0,3.0,1.0,-0.0,3000.0,0,19.0,8.0,Full
3070,69.0,50.0,1000.0,1312.0,,Bachelor,Single Vehicle Collision,Total Loss,none,0.0,1.0,1.0,1.0,6000.0,0,6.0,28.0,Full
3071,64.0,51.0,500.0,1422.0,,Bachelor,Single Vehicle Collision,Major Loss,none,5.0,1.0,1.0,1.0,8000.0,1,4.0,32.0,Full
3072,108.0,61.0,500.0,1433.0,,,Single Vehicle Collision,Total Loss,none,15.0,1.0,1.0,1.0,10000.0,0,2.0,45.0,Full
3073,127.0,31.0,500.0,1255.0,-0.0,Associate,Parked Car,Minor Damage,none,10.0,1.0,1.0,0.0,6160.0,0,19.0,13.0,Full
3074,116.0,61.0,1000.0,1370.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,4.0,3.0,-0.0,0.0,8000.0,0,12.0,42.0,Full
3075,176.0,36.0,500.0,1866.0,-0.0,College,Single Vehicle Collision,Total Loss,Police,17.0,1.0,2.0,1.0,47300.0,0,9.0,16.0,Full
3076,142.0,30.0,2000.0,1617.0,-0.0,JD,Multi-vehicle Collision,Major Damage,Other,13.0,3.0,-0.0,1.0,63600.0,0,5.0,14.0,Full
3077,101.0,38.0,500.0,864.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,17.0,4.0,-0.0,-0.0,4000.0,0,1.0,20.0,Full
3078,107.0,60.0,500.0,1313.0,,Masters,Multi-vehicle Collision,Minor Loss,none,18.0,3.0,1.0,1.0,4000.0,0,4.0,38.0,Full
3079,105.0,25.0,1000.0,1265.0,,Bachelor,Single Vehicle Collision,Major Loss,Police,18.0,1.0,1.0,1.0,5000.0,0,0.0,9.0,Full
3080,64.0,28.0,1000.0,1469.0,-0.0,JD,Multi-vehicle Collision,Minor Damage,Fire,9.0,3.0,2.0,-0.0,60000.0,0,18.0,7.0,Full
3081,228.0,40.0,500.0,1451.0,-0.0,Associate,Parked Car,Trivial Damage,Police,20.0,1.0,0.0,-0.0,6050.0,0,5.0,20.0,Full
3082,64.0,28.0,1000.0,1469.0,0.0,JD,Multi-vehicle Collision,Minor Damage,Fire,9.0,3.0,2.0,-0.0,60000.0,0,18.0,7.0,Full
3083,132.0,32.0,2000.0,1107.0,-0.0,PhD,Vehicle Theft,Minor Damage,Police,21.0,1.0,1.0,1.0,5600.0,0,10.0,11.0,Full
3084,75.0,27.0,1000.0,1141.0,0.0,JD,Multi-vehicle Collision,Minor Damage,Police,15.0,2.0,-0.0,1.0,71640.0,0,7.0,11.0,Full
3085,80.0,27.0,500.0,795.0,-0.0,JD,Multi-vehicle Collision,Major Damage,Police,16.0,3.0,1.0,-0.0,40810.0,1,15.0,7.0,Full
3086,56.0,55.0,1000.0,1338.0,,High School,Multi-vehicle Collision,Total Loss,none,14.0,3.0,1.0,1.0,2000.0,0,1.0,38.0,Full
3087,100.0,49.0,500.0,1106.0,,High School,Single Vehicle Collision,Total Loss,Police,-0.0,1.0,1.0,1.0,10000.0,0,14.0,27.0,Full
3088,269.0,41.0,500.0,1464.0,1.0,College,Single Vehicle Collision,Minor Damage,Police,23.0,1.0,0.0,0.0,79300.0,0,8.0,23.0,Full
3089,73.0,30.0,500.0,803.0,1.0,High School,Multi-vehicle Collision,Total Loss,Other,15.0,3.0,0.0,1.0,57000.0,0,2.0,12.0,Full
3090,147.0,37.0,2000.0,1375.0,1.0,Masters,Multi-vehicle Collision,Major Damage,Ambulance,11.0,3.0,-0.0,-0.0,56160.0,1,0.0,16.0,Full
3091,32.0,62.0,500.0,1540.0,,High School,Multi-vehicle Collision,Total Loss,Police,6.0,3.0,1.0,-0.0,7000.0,0,14.0,41.0,Full
3092,64.0,46.0,1000.0,868.0,,,Multi-vehicle Collision,Major Loss,none,7.0,3.0,0.0,1.0,3000.0,0,5.0,24.0,Full
3093,250.0,43.0,2000.0,1539.0,0.0,Masters,Single Vehicle Collision,Minor Damage,Fire,2.0,1.0,0.0,0.0,64200.0,0,13.0,22.0,Full
3094,107.0,26.0,2000.0,932.0,-0.0,MD,Multi-vehicle Collision,Total Loss,Fire,2.0,3.0,2.0,0.0,78650.0,1,19.0,5.0,Full
3095,102.0,36.0,2000.0,1172.0,,Bachelor,Parked Car,Total Loss,Ambulance,8.0,1.0,-0.0,1.0,5000.0,0,-0.0,20.0,Full
3096,47.0,54.0,2000.0,905.0,,Bachelor,Single Vehicle Collision,Major Loss,Ambulance,10.0,1.0,1.0,1.0,8000.0,0,16.0,33.0,Full
3097,84.0,61.0,500.0,1500.0,,Bachelor,Multi-vehicle Collision,Major Loss,Police,19.0,3.0,1.0,1.0,5000.0,0,5.0,42.0,Full
3098,217.0,41.0,2000.0,875.0,1.0,Associate,Multi-vehicle Collision,Total Loss,Police,15.0,3.0,1.0,-0.0,37840.0,0,19.0,20.0,Full
3099,105.0,57.0,1000.0,948.0,,High School,Multi-vehicle Collision,Total Loss,Ambulance,18.0,3.0,1.0,0.0,10000.0,0,9.0,37.0,Full
3100,73.0,44.0,1000.0,1245.0,,High School,Single Vehicle Collision,Total Loss,Ambulance,6.0,1.0,1.0,0.0,2000.0,0,8.0,22.0,Full
3101,103.0,38.0,500.0,1083.0,,Bachelor,Single Vehicle Collision,Total Loss,Police,15.0,1.0,-0.0,1.0,2000.0,0,6.0,16.0,Full
3102,369.0,53.0,2000.0,1460.0,1.0,Masters,Multi-vehicle Collision,Total Loss,Police,10.0,2.0,1.0,-0.0,77990.0,0,3.0,33.0,Full
3103,109.0,63.0,1000.0,1613.0,,Bachelor,Parked Car,Minor Loss,Police,6.0,1.0,1.0,0.0,10000.0,0,9.0,41.0,Full
3104,39.0,31.0,1000.0,1413.0,,High School,Single Vehicle Collision,Major Loss,Police,-0.0,1.0,-0.0,0.0,7000.0,1,12.0,14.0,Full
3105,21.0,42.0,500.0,1006.0,,PhD,Multi-vehicle Collision,Major Loss,Ambulance,22.0,3.0,1.0,1.0,3000.0,1,4.0,26.0,Full
3106,41.0,53.0,1000.0,1193.0,,College,Multi-vehicle Collision,Major Loss,Ambulance,7.0,3.0,-0.0,1.0,6000.0,0,20.0,35.0,Full
3107,20.0,60.0,2000.0,900.0,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,20.0,3.0,1.0,0.0,1000.0,0,9.0,42.0,Full
3108,26.0,56.0,2000.0,1061.0,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,3.0,1.0,1.0,1.0,7000.0,0,9.0,35.0,Full
3109,93.0,61.0,1000.0,1327.0,,Bachelor,Multi-vehicle Collision,Minor Loss,Police,22.0,3.0,1.0,-0.0,2000.0,0,12.0,39.0,Full
3110,150.0,30.0,1000.0,1677.0,-0.0,College,Vehicle Theft,Trivial Damage,Police,7.0,1.0,1.0,1.0,4590.0,0,2.0,10.0,Full
3111,101.0,27.0,500.0,983.0,1.0,College,Parked Car,Minor Damage,none,9.0,1.0,1.0,-0.0,5170.0,0,14.0,8.0,Full
3112,148.0,36.0,1000.0,1236.0,1.0,MD,Single Vehicle Collision,Total Loss,Police,-0.0,1.0,2.0,-0.0,61050.0,0,6.0,16.0,Full
3113,72.0,45.0,2000.0,978.0,,Bachelor,Single Vehicle Collision,Minor Loss,Police,19.0,1.0,1.0,1.0,1000.0,0,5.0,28.0,Full
3114,84.0,57.0,500.0,1249.0,,MD,Single Vehicle Collision,Minor Loss,Police,7.0,1.0,0.0,1.0,7000.0,0,17.0,38.0,Full
3115,186.0,38.0,2000.0,1219.0,1.0,Masters,Multi-vehicle Collision,Total Loss,Police,23.0,3.0,2.0,-0.0,68760.0,1,17.0,22.0,Full
3116,31.0,61.0,2000.0,1190.0,,Bachelor,Single Vehicle Collision,Major Loss,none,18.0,1.0,1.0,1.0,8000.0,0,10.0,45.0,Full
3117,88.0,30.0,1000.0,1438.0,1.0,College,Single Vehicle Collision,Total Loss,Fire,3.0,1.0,2.0,1.0,56000.0,0,12.0,14.0,Full
3118,115.0,37.0,500.0,1325.0,,High School,Single Vehicle Collision,Major Loss,Ambulance,-0.0,1.0,1.0,-0.0,7000.0,0,15.0,20.0,Full
3119,54.0,35.0,500.0,1261.0,1.0,MD,Multi-vehicle Collision,Minor Damage,Fire,21.0,3.0,2.0,-0.0,79090.0,0,3.0,19.0,Full
3120,103.0,58.0,2000.0,1677.0,,Masters,Multi-vehicle Collision,Major Loss,none,8.0,3.0,1.0,1.0,8000.0,0,10.0,38.0,Full
3121,18.0,34.0,500.0,1575.0,,College,Single Vehicle Collision,Total Loss,Other,15.0,1.0,-0.0,0.0,2000.0,0,18.0,14.0,Full
3122,7.0,21.0,1000.0,1343.0,-0.0,Associate,Single Vehicle Collision,Total Loss,Other,21.0,1.0,1.0,-0.0,62460.0,0,12.0,0.0,Ls
3123,10.0,52.0,500.0,1583.0,,High School,Parked Car,Minor Loss,Other,9.0,1.0,1.0,1.0,7000.0,0,10.0,34.0,Full
3124,82.0,28.0,1000.0,1152.0,,High School,Vehicle Theft,Major Loss,Police,14.0,1.0,1.0,1.0,10000.0,0,12.0,12.0,Full
3125,39.0,37.0,2000.0,1254.0,,High School,Multi-vehicle Collision,Major Loss,Ambulance,8.0,3.0,1.0,1.0,2000.0,1,4.0,15.0,Full
3126,78.0,55.0,2000.0,982.0,,College,Single Vehicle Collision,Total Loss,Ambulance,17.0,1.0,1.0,1.0,1000.0,0,15.0,37.0,Full
3127,276.0,46.0,2000.0,1090.0,0.0,College,Single Vehicle Collision,Minor Damage,Ambulance,17.0,1.0,1.0,-0.0,51390.0,1,8.0,30.0,Full
