index,timeAsCustomer,driverAge,insuranceAccess,insurancePremium,driverGender,educationLevel,accidentType,incidentSeverity,authoritiesInvolved,incidentTime,numVehiclesInvolved,numBodilyInjuries,policeReportBool,totalClaimAmount,fraud,vehicleAge,driverExperience,licenceType
2353,117,59,1000,873,,High School,Multi-vehicle Collision,Total Loss,Police,6,4,1,1,5044,0,3,45,Full
2354,54,20,500,1342,1,JD,Single Vehicle Collision,Major Damage,Other,10,1,1,0,64966,0,20,0,P1
2355,47,24,1000,1613,1,MD,Single Vehicle Collision,Major Damage,Fire,22,1,0,0,71382,0,11,3,Full
2356,81,60,500,1057,,Bachelor,Single Vehicle Collision,Minor Loss,None,19,1,0,0,6598,0,18,38,Full
2357,275,35,1000,1080,0,PhD,Single Vehicle Collision,Minor Damage,Fire,11,1,1,1,61656,0,12,27,Full
2358,38,45,500,1318,1,College,Multi-vehicle Collision,Total Loss,Fire,15,4,0,1,43828,0,16,25,Full
2359,103,52,500,1208,,Bachelor,Multi-vehicle Collision,Total Loss,Police,15,3,0,1,6306,0,10,43,Full
2360,99,21,1000,1299,1,PhD,Single Vehicle Collision,Minor Loss,None,0,1,1,0,60640,0,12,4,P2
2361,31,31,2000,1018,1,Masters,Single Vehicle Collision,Major Loss,Police,16,1,1,1,5002,1,11,24,Full
2362,85,31,2000,996,0,Associate,Single Vehicle Collision,Major Damage,None,6,1,0,0,75004,0,5,4,Full
2363,43,31,1000,1419,,PhD,Multi-vehicle Collision,Total Loss,Other,19,3,0,0,3495,0,19,17,Full
2364,29,33,500,1354,,Masters,Single Vehicle Collision,Total Loss,Other,18,1,0,0,93417,0,19,12,Full
2365,247,39,1000,1527,1,MD,Single Vehicle Collision,Major Damage,Police,7,4,0,0,50088,0,0,23,Full
2366,21,35,500,1361,,High School,Multi-vehicle Collision,Major Loss,Ambulance,2,3,0,1,8518,0,1,24,Full
2367,113,29,1000,1286,1,Associate,Multi-vehicle Collision,Total Loss,Ambulance,3,1,2,0,62468,0,18,12,P2
2368,227,41,1000,1444,1,Associate,Single Vehicle Collision,Total Loss,Fire,18,1,1,1,71353,0,14,24,Full
2369,36,32,2000,1100,1,College,Single Vehicle Collision,Major Damage,Other,3,1,0,0,68820,1,4,15,Full
2370,223,47,500,1237,0,Associate,Single Vehicle Collision,Major Damage,Other,6,1,0,0,67067,1,16,23,Full
2371,105,49,2000,985,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,6,4,0,1,4029,0,19,19,Full
2372,16,55,500,1233,,Masters,Multi-vehicle Collision,Total Loss,Police,15,3,1,0,6535,0,5,17,Full
2373,25,27,1000,1446,,Bachelor,Parked Car,Minor Loss,Police,3,1,1,0,8871,0,18,9,Full
2374,241,37,500,1549,0,College,Multi-vehicle Collision,Major Damage,Ambulance,21,3,1,0,68047,1,17,28,Full
2375,36,38,500,1018,,Bachelor,Single Vehicle Collision,Total Loss,Police,4,1,1,0,52635,0,3,24,Full
2376,236,30,500,1196,1,Associate,Single Vehicle Collision,Major Damage,Fire,14,1,2,0,89080,0,20,27,Full
2377,28,58,1000,1494,,High School,Parked Car,Total Loss,None,11,1,1,1,5243,0,20,13,Full
2378,26,56,500,1693,,High School,Multi-vehicle Collision,Major Loss,Ambulance,7,3,0,1,5179,0,16,19,Full
2379,380,64,2000,1510,1,College,Multi-vehicle Collision,Total Loss,Ambulance,7,4,0,0,49125,0,17,44,Full
2380,68,55,1000,1461,,Masters,Multi-vehicle Collision,Total Loss,Other,21,1,1,1,8056,0,11,36,Full
2381,296,63,2000,1484,0,College,Multi-vehicle Collision,Major Damage,Police,10,3,0,0,50840,0,9,40,Full
2382,230,45,2000,1549,1,JD,Multi-vehicle Collision,Minor Damage,Fire,18,3,2,0,68893,0,17,28,Full
2383,94,59,500,1153,,Bachelor,Parked Car,Major Loss,None,14,1,1,1,6980,0,20,38,Full
2384,26,32,500,1616,,High School,Vehicle Theft,Major Loss,Ambulance,1,1,0,0,6703,0,17,32,Full
2385,39,61,500,1402,,Bachelor,Multi-vehicle Collision,Total Loss,None,2,3,0,0,5998,0,10,41,Full
2386,220,59,500,1508,1,Masters,Single Vehicle Collision,Major Damage,Police,15,1,0,0,54949,0,8,27,Full
2387,57,38,2000,944,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,14,1,1,0,2352,0,16,18,Full
2388,157,43,1000,1367,1,Associate,Single Vehicle Collision,Minor Damage,Fire,21,3,0,0,52463,0,18,26,Full
2389,14,57,500,1476,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,20,1,1,1,1894,0,10,41,Full
2390,31,36,500,1091,1,PhD,Single Vehicle Collision,Major Damage,Other,13,1,0,0,50837,1,20,12,Full
2391,124,55,1000,1620,,High School,Multi-vehicle Collision,Major Loss,Other,4,3,1,1,4584,0,3,17,Full
2392,349,52,1000,1413,1,Associate,Single Vehicle Collision,Major Damage,Fire,16,1,2,0,57496,0,6,27,Full
2393,69,33,500,847,,Masters,Single Vehicle Collision,Minor Loss,Police,6,1,0,0,5860,1,18,17,Full
2394,72,29,2000,1457,1,Bachelor,Single Vehicle Collision,Total Loss,Police,5,1,2,0,3518,0,5,14,Full
2395,49,58,500,1159,,College,Multi-vehicle Collision,Major Loss,Police,2,3,1,1,4388,0,16,22,Full
2396,11,34,1000,1482,,High School,Multi-vehicle Collision,Minor Damage,Ambulance,10,3,1,1,3993,0,1,26,Full
2397,22,54,1000,1082,,High School,Multi-vehicle Collision,Major Loss,Ambulance,18,3,1,1,6057,0,8,24,Full
2398,10,34,1000,1241,,Bachelor,Single Vehicle Collision,Minor Loss,Police,18,1,0,1,6367,0,17,26,Full
2399,332,63,1000,1425,0,JD,Multi-vehicle Collision,Major Damage,Other,22,3,2,0,69903,0,16,30,Full
2400,96,34,2000,970,,Masters,Parked Car,Major Loss,None,10,1,0,0,6049,0,12,31,Full
2401,33,31,1000,1085,,High School,Multi-vehicle Collision,Total Loss,Ambulance,5,3,1,1,7498,0,3,13,Full
2402,18,28,500,963,,High School,Vehicle Theft,Total Loss,None,5,1,1,1,8377,0,17,11,Full
2403,89,24,1000,1636,1,Masters,Single Vehicle Collision,Total Loss,Fire,10,1,0,0,67615,0,7,5,P1
2404,102,36,500,1271,1,Masters,Multi-vehicle Collision,Major Damage,Other,2,3,2,0,59324,1,9,28,Full
2405,140,61,2000,1294,1,MD,Single Vehicle Collision,Total Loss,Other,8,1,1,1,55028,0,3,37,Full
2406,86,22,1000,1734,1,Masters,Multi-vehicle Collision,Total Loss,None,8,3,1,0,77214,0,1,2,P2
2407,11,43,500,1284,1,High School,Single Vehicle Collision,Total Loss,Police,6,1,2,0,9076,0,14,19,Full
2408,34,25,1000,1143,0,Masters,Vehicle Theft,Trivial Damage,Police,2,1,0,0,4898,0,7,16,Full
2409,252,44,2000,1173,1,PhD,Single Vehicle Collision,Minor Damage,Ambulance,8,1,2,0,49199,0,16,25,Full
2410,106,40,500,1351,,Bachelor,Parked Car,Total Loss,None,7,1,0,1,6818,0,14,26,Full
2411,44,36,500,1376,0,Associate,Multi-vehicle Collision,Minor Damage,Police,14,3,0,0,79191,0,5,19,Full
2412,72,28,2000,1415,1,Bachelor,Single Vehicle Collision,Major Damage,Police,17,1,2,0,87687,1,10,10,Full
2413,172,37,1000,1608,1,College,Multi-vehicle Collision,Major Damage,Ambulance,19,3,1,1,51854,1,16,22,Full
2414,105,32,2000,994,,Masters,Multi-vehicle Collision,Major Loss,None,7,3,1,0,8223,0,9,13,Full
2415,107,38,500,1558,,Bachelor,Single Vehicle Collision,Minor Loss,Police,4,1,1,1,4081,0,17,27,Full
2416,118,55,500,1502,,High School,Parked Car,Major Loss,Ambulance,10,1,1,1,4386,0,10,41,Full
2417,435,59,500,927,1,College,Multi-vehicle Collision,Major Damage,None,3,4,1,0,53260,1,4,42,Full
2418,113,39,2000,933,1,College,Single Vehicle Collision,Major Damage,Fire,1,1,0,0,61781,1,19,12,Full
2419,79,24,1000,1611,1,Masters,Single Vehicle Collision,Minor Damage,Police,16,3,0,0,80015,0,19,1,P1
2420,107,61,2000,1010,,Bachelor,Multi-vehicle Collision,Minor Loss,None,8,3,0,0,5577,0,13,44,Full
2421,118,28,500,1065,1,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,14,3,1,0,57656,1,5,18,Full
2422,78,32,2000,1299,0,High School,Multi-vehicle Collision,Minor Damage,Police,7,3,0,0,73419,0,18,22,Full
2423,303,41,500,1270,1,JD,Multi-vehicle Collision,Minor Damage,Other,12,3,2,0,72275,0,7,28,Full
2424,99,49,500,1706,,College,Multi-vehicle Collision,Minor Loss,Other,12,3,1,1,6499,0,17,14,Full
2425,362,52,500,1478,1,Associate,Single Vehicle Collision,Major Damage,Other,11,2,2,0,84103,0,9,35,Full
2426,460,32,1000,952,0,MD,Multi-vehicle Collision,Minor Damage,Fire,23,2,0,0,66665,0,19,11,Full
2427,87,40,2000,1263,,Masters,Multi-vehicle Collision,Total Loss,Ambulance,18,3,1,1,2098,0,1,28,Full
2428,31,57,2000,1619,,High School,Multi-vehicle Collision,Major Loss,Ambulance,22,3,1,1,4587,0,4,34,Full
2429,29,31,2000,1045,1,High School,Multi-vehicle Collision,Total Loss,Ambulance,6,4,2,0,47435,0,19,13,Full
2430,249,64,500,1024,0,College,Multi-vehicle Collision,Major Damage,Other,7,3,2,0,68922,0,14,44,Full
2431,194,51,1000,1239,1,MD,Single Vehicle Collision,Minor Damage,Fire,22,1,0,0,88550,0,6,28,Full
2432,75,33,500,1151,,Associate,Vehicle Theft,Trivial Damage,Ambulance,5,1,1,0,5106,0,15,20,Full
2433,22,48,1000,910,,High School,Single Vehicle Collision,Total Loss,None,16,1,1,1,8014,0,10,28,Full
2434,131,63,500,1495,,High School,Multi-vehicle Collision,Total Loss,Ambulance,11,3,0,1,3824,0,18,42,Full
2435,135,41,500,1454,1,Associate,Multi-vehicle Collision,Minor Damage,Ambulance,14,3,1,0,53596,0,5,25,Full
2436,14,43,500,1571,,Bachelor,Parked Car,Total Loss,None,7,1,1,1,4797,0,15,18,Full
2437,22,42,2000,849,1,MD,Parked Car,Minor Loss,None,9,1,1,0,8338,0,13,20,Full
2438,337,48,500,1439,1,High School,Multi-vehicle Collision,Major Damage,Fire,19,3,2,0,72243,1,18,29,Full
2439,86,28,500,1494,,Bachelor,Vehicle Theft,Minor Loss,None,10,1,1,1,8512,0,4,14,Full
2440,93,40,2000,1360,,Bachelor,Parked Car,Total Loss,Police,16,1,1,1,5063,0,16,42,Full
2441,69,62,2000,1457,,High School,Single Vehicle Collision,Minor Loss,Police,19,1,0,1,4321,0,20,42,Full
2442,12,42,500,1297,,Bachelor,Multi-vehicle Collision,Total Loss,None,6,3,1,1,2730,0,18,29,Full
2443,247,52,1000,1483,1,Associate,Single Vehicle Collision,Total Loss,Police,9,1,2,0,59456,1,8,26,Full
2444,97,31,1000,1573,,College,Single Vehicle Collision,Major Loss,Police,9,1,1,0,10216,0,9,10,Full
2445,22,45,500,1037,,Bachelor,Single Vehicle Collision,Total Loss,Other,14,1,1,0,80871,0,14,19,Full
2446,277,43,2000,1305,,High School,Multi-vehicle Collision,Total Loss,None,10,3,0,1,8341,0,0,36,Full
2447,104,60,500,1613,,College,Multi-vehicle Collision,Total Loss,Ambulance,21,3,1,1,4591,0,3,36,Full
2448,74,27,2000,944,1,MD,Single Vehicle Collision,Minor Loss,Ambulance,13,1,0,0,7522,0,7,29,Full
2449,79,34,500,1600,,Masters,Parked Car,Minor Loss,Fire,22,1,0,0,8320,0,20,25,Full
2450,74,46,2000,1407,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,21,1,1,1,3466,0,20,18,Full
2451,339,55,500,1025,0,Associate,Single Vehicle Collision,Major Damage,Other,17,1,2,0,74192,0,17,19,Full
2452,22,60,2000,1306,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,4,3,1,0,5335,0,8,39,Full
2453,455,39,500,1064,0,MD,Multi-vehicle Collision,Major Damage,Ambulance,17,3,1,1,64862,0,19,29,Full
2454,183,25,1000,1509,1,JD,Single Vehicle Collision,Minor Damage,Other,8,1,2,0,71584,0,5,9,Full
2455,101,50,2000,1566,,Bachelor,Parked Car,Minor Loss,None,11,1,1,1,7040,0,6,30,Full
2456,21,37,1000,1341,,Bachelor,Multi-vehicle Collision,Total Loss,Ambulance,5,3,1,0,6237,0,8,20,Full
2457,108,23,500,1056,0,College,Multi-vehicle Collision,Minor Damage,Police,5,3,0,0,82342,0,7,6,Full
2458,37,27,1000,1620,1,Associate,Single Vehicle Collision,Major Damage,Fire,15,1,0,0,67897,0,5,6,Full
2459,24,41,500,1077,,Bachelor,Multi-vehicle Collision,Major Loss,None,8,3,1,1,1290,0,4,38,Full
2460,36,34,500,998,,PhD,Multi-vehicle Collision,Total Loss,Police,8,3,1,0,4606,0,17,22,Full
2461,57,63,500,1186,,Masters,Multi-vehicle Collision,Major Loss,Ambulance,9,4,0,0,4308,0,18,47,Full
2462,88,48,2000,1617,,PhD,Vehicle Theft,Major Loss,Police,19,1,1,1,6247,0,7,35,Full
2463,41,35,2000,1135,,High School,Multi-vehicle Collision,Total Loss,Police,6,3,0,0,1477,0,8,26,Full
2464,104,36,500,1517,,High School,Single Vehicle Collision,Minor Loss,Ambulance,13,1,1,1,3816,0,14,26,Full
2465,300,39,1000,1570,1,Masters,Multi-vehicle Collision,Minor Damage,Other,2,3,2,0,81024,0,8,33,Full
2466,71,55,2000,1514,,MD,Multi-vehicle Collision,Major Loss,Ambulance,20,3,1,1,3971,0,16,40,Full
2467,86,29,1000,1678,,High School,Multi-vehicle Collision,Total Loss,Police,12,4,1,0,6223,0,16,10,Full
2468,37,37,1000,1535,,Bachelor,Multi-vehicle Collision,Major Loss,Police,3,3,1,1,4422,0,5,14,Full
2469,34,52,2000,1657,,Bachelor,Vehicle Theft,Major Loss,Police,1,1,0,1,5321,0,19,16,Full
2470,71,46,2000,1556,,Bachelor,Single Vehicle Collision,Total Loss,None,15,1,0,0,69865,0,6,36,Full
2471,229,49,2000,1269,0,JD,Multi-vehicle Collision,Minor Damage,Ambulance,9,4,0,0,82098,0,17,29,Full
2472,28,51,2000,1069,1,College,Single Vehicle Collision,Total Loss,Ambulance,19,1,1,0,7213,0,13,25,Full
2473,24,31,500,1633,,PhD,Multi-vehicle Collision,Minor Loss,Police,6,3,0,1,6549,0,6,13,Full
2474,68,59,2000,1242,,College,Single Vehicle Collision,Total Loss,Ambulance,17,1,1,0,7986,0,11,38,Full
2475,69,30,1000,1460,1,Masters,Single Vehicle Collision,Total Loss,None,11,1,1,0,10070,0,12,12,Full
2476,91,44,500,1344,,High School,Vehicle Theft,Total Loss,Ambulance,22,1,1,1,6262,0,14,10,Full
2477,25,42,1000,1439,,Bachelor,Single Vehicle Collision,Total Loss,Police,2,1,0,0,2448,0,7,24,Full
2478,335,44,1000,1272,1,High School,Multi-vehicle Collision,Minor Damage,Fire,2,3,1,0,62882,0,17,26,Full
2479,95,30,2000,1098,,Associate,Parked Car,Minor Loss,Police,19,3,1,1,4716,0,8,15,Full
2480,188,46,1000,1611,,Bachelor,Single Vehicle Collision,Total Loss,None,23,1,0,1,786,0,18,42,Full
2481,233,41,2000,1363,1,PhD,Multi-vehicle Collision,Major Damage,Ambulance,12,4,1,0,59791,1,18,29,Full
2482,117,26,500,1375,,Bachelor,Single Vehicle Collision,Total Loss,Other,6,1,0,0,4937,0,13,9,Full
2483,23,38,1000,1496,,High School,Parked Car,Minor Loss,None,10,1,0,1,5332,0,6,27,Full
2484,98,44,1000,1369,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,20,3,1,1,4000,0,6,32,Full
2485,28,29,1000,894,1,College,Parked Car,Trivial Damage,Police,5,1,0,0,8474,0,18,10,Full
2486,78,47,1000,1333,0,High School,Multi-vehicle Collision,Total Loss,Police,6,3,1,1,64104,0,3,20,Full
2487,239,42,2000,1186,1,PhD,Single Vehicle Collision,Minor Damage,Other,14,1,1,0,69916,0,18,16,Full
2488,236,45,500,1370,0,JD,Multi-vehicle Collision,Minor Damage,Other,13,3,0,0,51539,0,9,33,Full
2489,37,23,2000,1232,0,JD,Single Vehicle Collision,Major Damage,Other,19,1,0,0,74435,0,10,5,Full
2490,155,47,500,1011,,PhD,Vehicle Theft,Total Loss,Ambulance,22,1,1,1,7318,0,16,23,Full
2491,74,50,500,1252,,Bachelor,Single Vehicle Collision,Total Loss,Police,19,1,0,1,7339,0,8,13,Full
2492,307,49,1000,1175,0,PhD,Multi-vehicle Collision,Major Damage,Fire,18,3,1,0,68937,0,2,26,Full
2493,54,29,1000,1603,,Bachelor,Multi-vehicle Collision,Major Loss,Police,5,3,1,1,7023,0,2,13,P2
2494,74,27,1000,1549,,Masters,Single Vehicle Collision,Minor Damage,Ambulance,4,1,0,0,8087,0,6,2,P2
2495,57,36,1000,1560,1,PhD,Single Vehicle Collision,Minor Damage,Fire,8,1,1,0,61504,0,13,22,Full
2496,39,39,500,1485,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,9,1,1,1,5745,0,17,21,P2
2497,207,33,500,1071,0,MD,Single Vehicle Collision,Minor Damage,Fire,6,1,0,1,8174,0,18,16,Full
2498,201,59,2000,1594,0,Masters,Single Vehicle Collision,Total Loss,Fire,7,1,1,1,6259,0,11,17,Full
2499,41,58,500,1381,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,9,1,1,1,589,0,8,13,Full
2500,84,28,2000,1388,,High School,Single Vehicle Collision,Minor Loss,Other,5,1,0,0,7703,0,20,7,P1
2501,126,49,1000,876,1,MD,Single Vehicle Collision,Total Loss,Police,4,1,0,0,4900,0,17,25,Full
2502,233,51,500,1235,1,MD,Parked Car,Trivial Damage,Fire,20,1,2,0,90703,0,18,34,Full
2503,80,22,500,1353,1,JD,Single Vehicle Collision,Total Loss,Police,13,1,0,0,6203,0,1,2,P2
2504,42,46,500,1053,1,High School,Single Vehicle Collision,Total Loss,Police,17,1,1,1,63537,0,6,8,Full
2505,66,61,2000,1560,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,10,3,1,0,3487,0,17,45,Full
2506,78,35,1000,1377,,Bachelor,Single Vehicle Collision,Total Loss,Police,16,1,0,1,9406,0,18,9,Full
2507,298,60,2000,1603,1,PhD,Multi-vehicle Collision,Minor Damage,Fire,9,3,0,0,65825,0,17,36,Full
2508,72,55,2000,1012,,Bachelor,Multi-vehicle Collision,Major Loss,None,9,4,1,1,4610,0,11,37,Full
2509,103,27,500,1653,1,JD,Single Vehicle Collision,Total Loss,Fire,15,1,0,0,53712,1,19,9,P2
2510,88,28,2000,1294,,Bachelor,Single Vehicle Collision,Total Loss,Ambulance,6,1,1,0,7089,0,18,5,Full
2511,289,49,2000,1143,1,PhD,Multi-vehicle Collision,Major Damage,Fire,20,4,2,0,86421,1,17,29,Full
2512,10,31,1000,1417,,Bachelor,Single Vehicle Collision,Total Loss,Other,14,1,1,0,6208,0,8,12,Full
2513,97,26,2000,1002,,High School,Parked Car,Minor Loss,Police,3,1,1,0,5110,0,3,24,Full
2514,70,63,2000,1201,,High School,Multi-vehicle Collision,Major Loss,None,11,3,1,1,2768,0,10,40,Full
2515,275,47,2000,1068,1,Masters,Vehicle Theft,Trivial Damage,Ambulance,4,1,0,0,10607,0,20,30,Full
2516,47,42,500,1527,,High School,Multi-vehicle Collision,Major Loss,Ambulance,5,3,0,0,7886,0,11,25,Full
2517,22,32,500,1542,,Bachelor,Single Vehicle Collision,Minor Loss,Police,9,1,1,1,4976,0,5,37,Full
2518,25,36,1000,1633,,Masters,Multi-vehicle Collision,Major Loss,None,10,3,1,1,2004,0,16,21,Full
2519,76,51,500,1662,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,14,1,1,1,5221,0,18,32,Full
2520,30,52,500,1415,,Bachelor,Vehicle Theft,Total Loss,None,5,1,0,0,5387,0,16,33,Full
2521,30,59,500,1159,,Bachelor,Multi-vehicle Collision,Minor Loss,None,20,1,1,0,5043,0,17,30,Full
2522,17,46,500,1699,,Bachelor,Vehicle Theft,Minor Loss,Police,18,1,1,0,2642,0,9,23,Full
2523,86,49,500,1543,,Bachelor,Vehicle Theft,Major Loss,None,3,1,1,1,2322,0,16,33,Full
2524,35,51,2000,1450,0,PhD,Single Vehicle Collision,Total Loss,Fire,12,1,0,0,79884,0,3,18,Full
2525,232,43,500,1047,1,College,Multi-vehicle Collision,Major Damage,Fire,20,1,0,0,66755,0,20,30,Full
2526,88,48,1000,1559,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,10,3,1,1,6997,0,18,37,Full
2527,0,27,1000,1539,,Masters,Multi-vehicle Collision,Total Loss,Police,9,1,0,1,8020,0,18,10,Full
2528,49,36,500,1503,0,PhD,Multi-vehicle Collision,Major Loss,Police,5,3,1,0,2506,0,17,26,Full
2529,24,51,1000,963,,Bachelor,Multi-vehicle Collision,Minor Loss,Ambulance,22,3,1,1,4963,0,7,40,Full
2530,62,47,500,1223,,Bachelor,Multi-vehicle Collision,Total Loss,None,8,3,1,1,2559,0,11,21,Full
2531,4,21,500,1440,0,Masters,Single Vehicle Collision,Total Loss,Fire,2,1,0,0,5077,0,13,0,P2
2532,32,46,500,1157,,Bachelor,Multi-vehicle Collision,Major Loss,Police,18,4,1,1,7149,0,15,27,Full
2533,87,58,1000,1005,,High School,Vehicle Theft,Total Loss,None,5,1,1,1,6805,0,18,39,Full
2534,75,31,2000,925,,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,17,3,1,1,6980,0,18,15,Full
2535,39,53,2000,1552,,Masters,Parked Car,Total Loss,Ambulance,18,1,0,0,4179,1,18,16,Full
2536,148,56,2000,1488,1,Bachelor,Multi-vehicle Collision,Major Loss,Ambulance,22,3,1,1,5890,0,0,17,Full
2537,11,26,2000,961,,High School,Multi-vehicle Collision,Minor Loss,Ambulance,19,3,1,0,7251,0,17,9,Full
2538,15,59,2000,1090,,Bachelor,Multi-vehicle Collision,Major Loss,Police,11,3,0,1,5820,0,4,34,Full
2539,86,42,2000,1161,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,19,1,1,1,7039,0,20,36,Full
2540,15,40,500,1725,1,Associate,Single Vehicle Collision,Major Damage,Fire,13,1,0,0,75847,1,19,12,Full
2541,252,51,500,1162,1,High School,Multi-vehicle Collision,Total Loss,Police,4,1,0,1,9016,0,4,23,Full
2542,0,25,500,1347,,Masters,Single Vehicle Collision,Total Loss,None,7,1,1,0,5100,1,11,7,Full
2543,34,53,1000,1542,,High School,Multi-vehicle Collision,Major Loss,None,6,3,1,1,5186,0,16,34,Full
2544,107,42,1000,1042,1,MD,Multi-vehicle Collision,Major Damage,Ambulance,8,1,0,0,74647,1,12,10,Full
2545,21,59,2000,1598,,Masters,Multi-vehicle Collision,Minor Loss,Ambulance,12,3,2,1,5870,0,1,26,Full
2546,35,46,1000,1101,1,PhD,Multi-vehicle Collision,Major Damage,Other,19,3,1,0,79667,1,6,25,Full
2547,81,37,1000,1278,1,JD,Parked Car,Minor Damage,Police,8,4,2,0,75502,0,7,21,Full
2548,49,35,500,1126,0,Masters,Multi-vehicle Collision,Minor Damage,Other,19,3,1,0,65293,0,15,24,Full
2549,105,46,500,1430,1,College,Parked Car,Minor Damage,Ambulance,7,1,1,0,1889,0,13,22,Full
2550,55,61,2000,1204,,Bachelor,Multi-vehicle Collision,Total Loss,None,17,3,1,1,5941,0,4,29,Full
2551,19,31,500,1294,,Bachelor,Single Vehicle Collision,Total Loss,None,19,1,0,1,6982,0,7,27,Full
2552,236,40,1000,1041,1,PhD,Single Vehicle Collision,Major Damage,Fire,11,1,2,0,71321,0,12,26,Full
2553,103,31,500,1310,,Bachelor,Single Vehicle Collision,Minor Loss,Fire,3,1,1,0,3836,0,9,14,Full
2554,253,38,1000,1634,1,PhD,Multi-vehicle Collision,Minor Damage,Fire,23,3,0,0,45361,0,16,24,Full
2555,217,40,2000,1196,1,PhD,Multi-vehicle Collision,Minor Damage,Police,4,2,1,0,66500,0,13,14,Full
2556,95,30,1000,1264,1,Associate,Multi-vehicle Collision,Minor Damage,Police,2,3,0,0,87869,0,1,9,Full
2557,12,32,2000,1202,,Bachelor,Single Vehicle Collision,Minor Loss,Ambulance,17,3,0,1,4400,1,0,21,Full
2558,32,29,500,945,1,Masters,Single Vehicle Collision,Major Damage,Police,7,1,0,0,62238,1,17,7,P1
2559,54,31,2000,901,,Bachelor,Parked Car,Minor Loss,None,7,1,0,0,3699,0,17,28,Full
2560,306,56,2000,1605,0,Masters,Multi-vehicle Collision,Minor Damage,Police,14,2,1,0,65607,0,8,29,Full
2561,317,49,1000,1155,0,Associate,Multi-vehicle Collision,Minor Damage,Fire,10,3,0,0,65771,0,1,26,Full
2562,204,52,1000,1093,1,JD,Single Vehicle Collision,Major Damage,Other,21,1,0,0,68396,0,9,35,Full
2563,143,32,500,1390,0,MD,Multi-vehicle Collision,Total Loss,Other,20,3,2,0,70784,0,10,13,Full
2564,33,50,500,1023,0,Bachelor,Single Vehicle Collision,Total Loss,Police,17,1,1,1,6278,0,6,29,Full
2565,380,43,1000,1144,0,Associate,Multi-vehicle Collision,Major Damage,Other,16,3,0,0,64275,1,7,41,Full
2566,310,62,2000,1254,0,Associate,Single Vehicle Collision,Total Loss,Fire,12,1,1,0,57386,0,18,24,Full
2567,90,33,500,1564,,College,Single Vehicle Collision,Total Loss,None,11,1,1,0,4293,0,7,9,P1
2568,274,43,2000,1119,1,JD,Multi-vehicle Collision,Minor Damage,Police,12,3,0,0,45378,0,0,32,Full
2569,365,60,500,1125,0,MD,Single Vehicle Collision,Total Loss,Fire,20,1,1,0,71031,0,17,19,Full
2570,16,50,2000,1715,,Masters,Single Vehicle Collision,Total Loss,Police,22,1,0,1,5246,0,16,17,Full
2571,109,56,1000,1166,,High School,Single Vehicle Collision,Total Loss,Ambulance,9,1,0,0,5028,0,11,36,Full
2572,434,51,2000,1329,0,Masters,Single Vehicle Collision,Minor Damage,Fire,10,1,2,0,51630,0,19,20,Full
2573,41,57,500,1586,,Masters,Multi-vehicle Collision,Minor Loss,None,9,3,1,1,4112,0,11,41,Full
2574,446,40,500,1170,1,PhD,Multi-vehicle Collision,Major Damage,Fire,16,2,2,0,54200,1,2,28,Full
2575,41,29,1000,1592,,Bachelor,Parked Car,Minor Loss,None,2,1,0,1,7044,0,0,12,Full
2576,174,33,2000,1650,1,Masters,Multi-vehicle Collision,Total Loss,Ambulance,15,3,1,1,73123,0,0,9,P2
2577,418,57,2000,1490,0,Masters,Single Vehicle Collision,Major Damage,Ambulance,16,4,1,0,61903,1,1,40,Full
2578,86,47,1000,1163,,Bachelor,Parked Car,Total Loss,Other,19,1,1,1,8450,0,1,30,Full
2579,183,31,2000,1607,0,Masters,Parked Car,Trivial Damage,None,6,1,0,0,6705,0,12,6,Full
2580,115,36,500,1532,1,High School,Single Vehicle Collision,Total Loss,Ambulance,15,1,0,1,75159,0,20,17,Full
2581,388,63,1000,1220,0,College,Multi-vehicle Collision,Total Loss,Ambulance,13,3,2,0,80391,0,0,24,Full
2582,29,27,500,973,,Associate,Multi-vehicle Collision,Total Loss,None,23,3,0,0,5165,0,0,10,Full
2583,35,31,500,1628,,Bachelor,Single Vehicle Collision,Minor Loss,None,3,1,1,1,7190,0,17,14,Full
2584,275,61,500,1573,1,Masters,Single Vehicle Collision,Minor Damage,Fire,18,1,0,0,82856,0,15,28,Full
2585,98,24,500,1533,0,High School,Multi-vehicle Collision,Total Loss,Fire,2,3,0,0,82697,0,5,7,P2
2586,127,27,2000,1569,,Masters,Parked Car,Total Loss,Police,3,1,1,1,8129,0,15,11,Full
2587,24,27,2000,1704,,PhD,Vehicle Theft,Major Loss,Police,20,3,0,1,7474,0,3,15,Full
